83 1297 175 8963 148140 148144 200101 203692 203698 6521
84 1300 0 8967 149075 149079 201371 204997 205003 6525
85 1298 51 8969 150009 150014 202587 206304 206310 6527
86 1298 109 8971 150945 150949 203858 207611 207617 6529
87 1298 51 8973 151880 151884 205072 208918 208924 6531
88 1299 106 8975 152814 152819 206348 210225 210232 6533
89 1299 51 8977 153749 153753 207656 211533 211539 6535
90 1297 138 8979 154684 154688 208877 212840 212846 6537
91 1298 90 8983 155621 155625 210171 214146 214152 6541
92 1299 51 8985 156553 156558 211477 215452 215458 6543
93 1299 104 8987 157488 157492 212784 216760 216766 6545
94 1299 51 8989 158422 158426 214091 218066 218073 6547
95 1298 118 8991 159358 159362 215329 219374 219380 6549
96 1299 82 8995 160294 160298 216607 220681 220687 6553
97 1299 51 8997 161230 161234 217825 221988 221994 6555
98 1299 75 8999 162164 162169 219131 223294 223300 6557
99 1299 51 9001 163100 163105 220439 224602 224608 6559
100 1298 101 9003 164034 164038 221746 225909 225915 6561
101 1298 51 9005 164968 164972 223053 227216 227222 6563
102 1298 125 9007 165902 165906 224360 228523 228530 6565
103 1299 79 9011 166837 166841 225666 229830 229836 6569
104 1298 51 9013 167772 167776 226973 231136 231142 6571
105 1299 81 9015 168706 168710 228233 232443 232449 6573
106 1298 51 9017 169640 169644 229501 233750 233756 6575
107 1298 128 9019 170574 170578 230808 235057 235063 6577
108 1299 55 9023 171510 171515 232106 236364 236370 6581
109 1299 51 9025 172446 172450 233339 237671 237677 6583
110 1299 71 9027 173380 173385 234646 238978 238984 6585
111 1299 51 9029 174314 174318 235906 240284 240290 6587
112 1298 69 9031 175249 175254 237185 241591 241597 6589
113 1297 105 9033 176183 176188 238492 242898 242903 6593
114 1298 51 9037 177119 177122 239798 244204 244210 6595
115 1299 54 9039 178054 178059 241105 245511 245517 6597
116 1299 51 9041 178989 178993 242412 246818 246824 6599
117 1298 55 9043 179923 179927 243718 248124 248130 6601
118 1298 102 9045 180857 180861 245025 249431 249437 6603
119 1303 51 9049 181794 181798 246334 250739 250746 6607
120 1306 51 9051 182732 182737 247645 252051 252057 6609
121 1301 51 9053 183672 183676 248927 253367 253373 6611
122 1301 51 9055 184610 184615 250186 254676 254682 6613
123 1300 51 9057 185546 185551 251433 255985 255991 6615
124 1305 102 9059 186486 186490 252726 257299 257305 6619
125 1301 51 9063 187424 187428 254036 258610 258616 6621
126 1304 51 9065 188360 188366 255348 259921 259927 6623
127 1302 51 9067 189298 189302 256656 261231 261238 6625
