# word	offset_bits  (frame=24640 bits; window=32 bits, LSB-packed from FEC startIn)
0F870B9A	18850
0F872BED	6125
0F8773B9	9649
0F8C2233	3893
0F92D7B1	12120
0F94201A	6449
0F963CC5	3832
0F974145	19970
0F98D12F	19827
0F9F84D1	24227
0FA0BFA9	18703
0FA11391	6482
0FA64688	18013
0FAB2B4B	7224
0FAB8CB4	14541
0FABBA30	22690
0FABF8A3	10796
0FACFFA0	6671
0FAE459C	22131
0FB1D810	10630
0FB66C49	10314
0FBAFEAD	374
0FBD1137	7814
0FC04B2D	1040
0FC094CF	18276
0FC10912	7939
0FC359B9	7121
0FC51E24	4688
0FCBA372	12051
0FCDCD2C	21754
0FCE98E2	9553
0FD0F47E	236
0FD128EC	7184
0FD1FC1B	12515
0FD3114D	22069
0FD616FC	8347
0FD9A5E1	7036
0FDFB791	20698
0FE1BA8D	15575
0FEB377D	14418
0FEE4698	20727
0FF15A39	11899
0FF4F41D	2523
0FF4FC80	9176
0FF61819	18375
0FF8AD1C	23604
0FF962A2	13352
0FFA4D17	24573
0FFA9C0B	17089
0FFB48E6	22488
0FFB5E13	6724
0FFDB906	20609
0FFE32A8	4923
0FFEDE66	9273
1008D1CD	10136
100D12FF	6434
10114B15	20557
1011F519	22866
1013CD6D	16130
10142174	1000
10166CE2	4543
101B5C52	10184
101BC0CE	23668
101EB75E	20113
101FF691	22495
10227143	16261
102598A7	6046
102B0DEE	17014
10352606	15846
1035FAC5	10461
10364609	10606
1037A8D6	18596
103B814E	6921
103BFDA6	23463
103D5228	8992
103ED9B1	10320
103FFB79	9279
10450A09	11947
10480B94	23107
104914B7	11082
104C6761	19496
104CB2D4	3632
104E078E	17253
104FD9D6	1112
10545FA6	16204
10552E40	8627
1057FE1C	18537
105E1A34	11791
105ED88E	24283
1060C855	13909
10617FF5	22661
10634742	18502
10686F80	12447
106C633B	14161
10703944	2446
1070C497	6359
107319B9	5680
107ABAA9	18974
1081586F	17019
1084A552	48
108513EC	12477
10863EED	13987
1086FEBF	3103
108BEC15	1998
108E658E	22784
108F27BB	20295
10912DFE	7927
10935232	909
1094AA4A	43
1095C4EE	20670
1096C16C	21161
1098B47B	14586
109BB058	23357
109F2B51	4228
10A27D88	12472
10A30396	5722
10A760F8	3924
10A8C51B	2794
10A9389D	24427
10AA9298	9205
10AAB77E	13748
10AB719C	5343
10AC295B	7693
10B7D8D3	14033
10BA6B81	985
10BDD324	23258
10BDD91E	4016
10BF6C70	15737
10C07BAB	15645
10C21B64	1605
10C3181A	13325
10C580C6	16308
10C7AA76	8227
10C7DDA2	13982
10C9C9BB	7612
10CA7651	11457
10CC417B	24297
10CF124D	3410
10D0119B	3665
10D36930	22244
10D3CA70	21809
10D5A4F7	9687
10D9A7A9	1520
10DB2097	1594
10DF2507	261
10DFD7E4	3098
10E69C4A	12765
10EC2DB9	7340
10EE5002	3467
10F209AB	15413
10F26106	14181
10F2F3A9	21475
10F38B07	12418
10F4A259	23721
10F78BC9	8543
10F81176	20061
10FACFFA	6675
10FBAFEA	378
11008D1C	10140
1101FF69	22499
11035260	15850
1104C676	19500
110552E4	8631
1107ABAA	18978
110AAB77	13752
110BDD32	23262
1113D101	23688
1119E17C	3878
111A21F0	20076
11264D42	9714
112C25F0	5587
112D1EC1	9903
112EEDC5	23173
112FE688	10929
1134A67B	22421
113548D4	24476
1135E5FC	11867
1136307C	14090
1137D634	7798
1138A1A7	16254
1139187C	6470
113D101B	23684
113F2C27	5767
113FA40E	11989
114092CF	13492
11428252	11941
1143FED7	6734
114B158C	20549
114C6715	12327
114D2A69	22053
1150987F	20630
1150A2B5	15094
1155A418	17988
11596A63	22181
115D8197	23318
11600121	12158
11602C0B	21668
11630BFF	3022
116DDFDE	9236
116F1C85	18429
116FA218	16327
11711630	3034
11727475	17565
117699B4	20045
117784CF	21079
117A0A4D	856
117D101B	10200
117D5F3E	21904
117D82BA	1993
11809D37	542
11842129	58
1187A4C9	15513
11881138	16270
1189455C	8170
1189C87F	2544
118DFBC2	14117
1194D733	16628
1194EE40	7008
1199D57E	14793
119B0826	3649
119C8394	1668
119E17CB	3874
11A0C726	1848
11A18E1B	12617
11A21F02	20072
11A39AB1	10127
11A3EEC7	5004
11A5D4F8	22275
11A86EEE	19257
11AAF9AD	8017
11ABA04C	13810
11B6D23E	12092
11B8A9BD	7758
11B9FD4B	11624
11BEB968	9147
11C05F96	12568
11C2B7EC	328
11C36CB4	13573
11C74005	7070
11CC75C2	569
11CCB1D3	22779
11CF1216	13014
11D2076E	24262
11D4425B	21175
11D7E3E5	10904
11DB3BE4	14951
11E3EF8A	18751
11E4F76B	20290
11E62707	5808
11EE30E2	13394
11F519EA	22858
11F7F46F	20808
11FB46BA	772
1202E53E	23101
12033647	19454
120E698D	8718
120EA221	13771
120F1E45	3068
120F303B	4665
1210DF25	269
121246FD	11207
121675B8	12998
1218C3E4	12138
121C5D6F	19609
1225BBCC	23493
1225BFD1	7922
122C9DF4	21709
1231F4BE	14224
1232CC39	5513
1232DE9A	24097
1232F2BD	7437
12357E23	11647
123972F8	2400
12452DC9	11076
1246FD33	11199
124D6937	3394
124DEDD1	10292
124E3948	23776
124FFA71	21520
1253DBBA	23416
1259F0A4	13479
125D2F0E	17874
125D4ED6	6341
125F9FD5	3300
1264D421	9710
12653253	5923
126A4659	904
126AAAD5	23949
126AE98A	11566
126E3E7E	2215
127A22F4	871
127B7108	3123
1286AE19	4314
128AB96C	8161
128AE3B8	19864
128E1463	6012
128EC9EA	7172
1293DE38	21977
12954954	38
1297861F	11922
1298DDE8	4147
1299FD55	18263
129A2027	16145
129C4C04	9596
12A0808A	20570
12A13E60	14461
12A37B62	9387
12B3E6DC	9360
12B72F92	11409
12B89DCB	20665
12B8FE88	23746
12B999F2	16363
12BEC8BE	12743
12BF5617	18104
12C042DF	14047
12C25F09	5583
12C4B010	14057
12C64E3F	24357
12C8444F	23702
12CB5F44	1026
12CC53A2	6039
12D1EC16	9899
12D717C3	13449
12D82D99	21156
12DAC9F1	15200
12DDAE9A	8455
12DDE620	23486
12DFE8E3	7915
12E1F63B	10641
12E25FF7	5558
12E3E3FD	136
12E69C58	4058
12EAB164	13955
12EB5F58	8772
12ED470F	1573
12EE1C3F	18298
12EEDC5A	23169
12F207F7	20744
12F6B0A1	17503
12F76F35	19807
12F84B89	5572
12F9E6E0	11291
12FBEDDB	7302
12FD99C4	8569
12FE688E	10925
12FF361C	6418
12FFB81B	5547
13013900	9582
1301D914	10247
130214EC	3935
13084732	22793
130BC93E	21352
130FFDB9	20617
13107319	5688
13168F7B	14581
1317525E	17815
1319D859	19490
131E5A99	23220
131FF123	2420
1323DEF7	9462
13251F87	4476
1329D32A	13646
132A6A16	4628
132CB53F	3626
132D1FA5	20208
132D76C5	3529
132D9AC7	15936
13303125	17894
13338907	13788
1333A76E	10581
1333E7FE	21842
1335A1AC	3331
1335EA31	24530
1337C7F0	16485
133A3EF0	24602
133ACFBB	5082
133E3500	21061
133EEF98	20159
13471515	24209
134A67B2	22417
134AEB48	19224
13529707	15600
13548D4F	24472
1354C530	9493
13572326	15396
1359E7EE	23888
135E5FC1	11863
136307C0	14086
1364A6DC	22379
136772CC	17301
13700F44	15120
13760B07	23352
13781054	16220
137C8079	14756
137D634C	7794
137FCDF6	1758
1381E38D	17247
1383C784	5793
13842FDB	15747
138A1A78	16250
138D670A	20418
139007E7	9570
1390FF4F	2535
139187CA	6466
13925AF1	12834
1392B29C	16839
1393A9E4	19540
1394076D	23027
139A15F3	17363
139AD69E	16027
13A2A188	6700
13A400BA	21396
13A4ED9D	449
13A6E174	529
13A9718D	13284
13AC5EF0	20447
13B225DC	18313
13B55086	7633
13B764DC	24406
13B97845	20652
13BB2742	16512
13C1A96A	10702
13C4637E	14127
13CA66E4	5971
13CD4E42	5428
13CD6D27	16122
13D101BC	23680
13D24653	7882
13D444B4	9917
13D6D453	16088
13DBA842	5744
13E1E4AF	4116
13E56A34	4223
13E60160	14449
13EC41A1	12461
13EFFA27	16535
13F2C27B	5763
13F6759E	1106
13F98980	10264
13FA40ED	11985
1400E60E	11499
1404A1AB	4324
14092CF8	13488
140AEEF6	3586
14110352	15858
14117116	3042
14129786	11930
1414A81F	18726
141633E1	2843
14182184	1620
141CC1A5	8969
141DC067	4962
141F31A2	19834
142174D7	992
1428252F	11937
142A957A	14873
142BF011	16652
14310EC2	7352
1434F09B	16241
14359835	17482
14375687	2969
143CBC1F	6148
143D2C5C	20238
143FED78	6730
144218FB	13993
1448C7D2	14230
1449B8F9	2221
144EC897	18319
144F5112	9923
144FB106	12467
14515C30	18181
1452230F	15528
14545B88	15670
1454AC01	1067
1456BED0	15081
14570C36	18175
1459527F	2370
145C117D	21920
145EC916	19950
145FC7D2	8396
145FFAF5	11015
146072C0	5717
14637C89	5996
1464A123	11667
1464CB23	20393
14654E0A	6173
14656719	3737
1467DFA0	7545
146B06B2	8810
146F5499	2776
1470BDF9	10775
147682AC	19639
1477C5D0	627
14783CB6	5276
14789079	4678
147A87A1	19065
147B3099	21863
147C7DE0	22952
148081BD	18609
14815A25	16168
14826747	24613
14861FF2	13367
1488C3D2	15522
14896B8B	13458
148DA8A1	14894
1492C6D1	19155
14985811	13516
149BF47D	839
149F26AE	4516
149F8824	23124
14A42077	6936
14A55124	23796
14A81F41	18718
14AAA0A2	15691
14ADD153	7678
14B158CE	20545
14B72405	11066
14BAD044	10162
14BBFD3B	6269
14BC053F	4735
14BCD9C8	14306
14BEAE49	7490
14C0991E	9475
14C0B26E	1710
14C18634	14708
14C2BBBD	19759
14C3D422	10223
14C56650	19340
14C6715F	12323
14CAC060	18403
14CF0D72	17727
14D16F56	2912
14D2A69E	22049
14D4895F	18121
14DC8AB6	16066
14DD651E	18642
14E4F93B	6901
14E7F3F6	17212
14E7F867	15292
14E89470	6025
14E9B351	22584
14EAB855	5310
14EC1F03	3919
14EC1F86	7136
14F14CF0	17739
14F372C5	16776
14F3BB41	15463
14FB379B	957
14FCD6E0	4717
150987FE	20626
150A2B5F	15090
150B35BE	11755
150C43EB	6689
1510C318	13333
1515FADB	24193
1516E218	15664
1517E9B0	16198
1518A37A	2789
151CE35A	2610
15207182	9414
1524E368	4764
152713B7	24422
15277B8F	21234
152AE4A1	14614
152B007E	1061
152CCAD2	8078
15346213	23376
1537A83B	7745
153849AB	11580
1539FA36	1916
153C550A	11040
153D7EF9	24060
153DAB09	7658
15423574	13821
15428BFF	11026
154ABD1B	14866
154B9038	8621
15514783	5288
1552530F	9200
1552783D	14654
1554916F	1352
1556EFDB	13743
155A418D	17984
155EA37B	4894
155F0F42	4255
1561D29A	13052
1562438B	19620
1563594C	11722
156D16CA	14993
156D8038	14260
156D904E	16049
156E3391	5338
156EE39C	6642
1572D8FE	8152
157D052E	6287
157DEC9C	13887
1583A7CF	15815
15852B74	7688
1586F75F	17007
158B7A94	11541
158CE806	20533
1591684A	19886
1594B9AB	3241
1596A633	22177
1599436F	19330
15A25344	16156
15A38B26	23591
15A39113	11887
15AFB431	15075
15B527DF	1412
15B58650	3440
15B6184A	16385
15B7C5A0	15965
15BCA02F	16750
15BEAAA9	2107
15BF63FA	317
15C15549	1364
15C30DB4	18169
15C3BC8A	15883
15C770A0	19855
15CAFC92	9096
15CC51DF	641
15CCA951	18475
15D25F25	2041
15D52ACB	1974
15D81976	23314
15DDEAFB	19748
15DDEDB9	3577
15F29973	23549
15F36A38	17347
15F37BA0	19915
15F5904B	8591
15F6A3CF	1795
15F808CA	16645
15F8318F	15342
15FADB45	24185
15FBF733	17428
15FD7E08	22446
15FDB78C	12303
15FF8720	18531
16001218	12154
1601FD66	14429
1602C0B1	21664
16031A51	16298
16045024	13502
16058BB0	21653
1608653B	11466
1609928F	4485
160ADA93	1421
160E08AE	23335
160F45CF	12401
162ADB00	14267
162DAB14	2936
162EC16A	21643
1630BFFB	3018
1633E1E9	2835
1634BA70	4412
1638068F	8498
163C5315	19354
163D3AEB	16915
163FB10B	4036
164008C4	2561
164CB20A	23574
164CFF04	13935
164DCAF8	1697
164EFA49	21702
164F45F4	22305
164F9664	7391
164FEC7B	24159
1650D1C1	18877
1652CFA3	2649
16549FF5	2364
1658480C	19468
165FD557	17782
1662BE6F	19926
1662DD86	6554
1664620B	11810
1669281D	22918
166A2092	11097
166B7D15	11746
166CE293	4535
166F28E4	10975
166FB2E0	16414
16726361	23062
1672D0BB	22113
16734086	1541
16735165	18897
16754D9C	11375
1675B8F7	12990
16791A95	19037
168265B3	15947
1684A2B8	19874
1689D200	21405
168C6531	8287
168F63E1	14489
168F7B4E	14573
1692391A	17064
169461ED	12229
16947921	9875
169BB029	23147
169D33AB	2293
169EBA04	8196
169FA8C0	7968
16A68060	18070
16A9A955	20950
16A9CA39	21623
16AB045B	18447
16B10AC2	7705
16B53901	17843
16BA432B	1314
16BEA096	15221
16C02C9E	22320
16C79D99	22538
16C88772	3480
16C8CF3B	3806
16CA5546	13701
16CA9504	14977
16CABEE8	22210
16CCF51D	21141
16CE199C	4604
16D58A68	2929
16DBB2E1	194
16DCA025	7325
16DDFDE2	9232
16E11FB4	784
16E2180F	15656
16E64FAE	9847
16EA57A4	2074
16EC3728	6543
16F1C853	18425
16F3E290	24632
16F52955	11532
16F569DC	2900
16F67D9F	6592
16F7597C	6866
16F9F3C9	10408
16FA218B	16323
16FB1A72	14028
16FB45AE	1332
16FB8D8B	8887
16FC6696	8331
16FCE06F	18802
1701594B	3253
17045F57	21914
1706DE92	3974
170FD9A5	7044
1711630B	3030
17132D1F	20216
17190A93	21251
17199373	9526
1723B9C2	22979
1724AFF3	20891
172509CD	17380
1727475E	17561
1729F031	23090
172A29D3	22599
173040FB	10334
17314768	19651
1735EC1A	18833
173E5018	12383
1740CFE5	609
1740FCDC	21766
1741ACAE	509
1745DAC7	15042
174668B1	16936
174983A0	2678
174D7029	980
17525E0B	17807
1753994A	1226
17583753	12800
1758D5CD	5228
1759D426	21375
175BF503	19595
1760B54E	21636
176658C5	21946
17699B4C	20041
176B1C77	15032
177573B3	5401
17784CF8	21075
177A772B	6771
177DCA1F	22092
17803614	6197
17868D00	11785
178D0DE6	6819
178E8B4A	12246
17927CF6	21343
1793F181	8526
17969D8D	8121
17A0A4DF	852
17B24598	19944
17B57457	9118
17B623A4	24277
17B9C9ED	8862
17BA0B98	19668
17BA6497	23253
17BB23CC	4011
17BC271A	20433
17BDCFC2	10435
17BF21C9	10762
17C00523	14912
17C32BB4	13433
17C35656	22747
17C5A9A0	18080
17CAA998	4572
17CBE543	3858
17D101B5	10196
17D108F2	20307
17D11A5D	22287
17D1E971	12722
17D28F60	19117
17D2992C	166
17D3258F	13119
17D4AB18	3769
17D5F3E7	21900
17D82BAA	1989
17E1E97C	8259
17E3E103	9299
17E5A049	21542
17E5AD34	12554
17E74AEA	16714
17E7C85F	13141
17E8A2FE	8409
17E91539	1932
17E9B052	16190
17ED62BE	1814
17ED8E0D	15732
17F1F49D	8390
17F2C5B1	22556
17F4E266	24549
17F52DC6	18690
17F73ADA	7850
17F83E99	18027
17F8BF3A	16727
17FAF02D	3503
17FD52BB	21030
17FEBD72	11009
17FF524C	22649
17FF646E	3005
1800E30B	19693
180355CA	22009
1803B347	2173
1806779E	19409
1809D370	538
180AE0AA	1373
180F757D	15640
180FC109	7947
1811AAF9	8025
1813925A	12842
18146567	3745
1814F14C	17747
18163806	8506
1818C8BF	18048
18191BCA	18359
1819BBDD	12694
181A5C89	13309
181CB026	5711
18218436	1612
182546F6	9394
1826674E	10588
1832157D	13903
183CF2C5	22346
183E04B1	14075
183FD860	18381
184185FF	22667
18421295	54
18434046	3671
18436C82	1600
18442F74	23268
18446785	3884
184AE667	16369
184F4919	7888
1855874A	13058
185EE82E	19674
185FFD49	22655
185FFD91	3011
1863034B	13320
18634F5E	14696
186AA4A8	20478
186DA772	18158
18714861	13379
1873EB5A	11322
18750E00	11238
1876D2D7	15172
187903A2	20334
187A4C95	15509
187B5077	12215
187C96BD	12125
187CA100	6454
187F8AD1	11904
187FCB15	13357
1881138A	16266
1882F0D1	11796
1884DD82	23362
188549C4	24432
1887616D	7345
1887D67F	6680
18883D5D	18983
188B6EFE	9241
188DC54D	7763
1892E978	17879
1892EA76	6346
18932992	5928
189455CB	8166
189A94B8	15605
189C87FA	2540
18A2E08B	21925
18A37AA4	2781
18A3D43D	19070
18AC1D3E	15820
18B018D2	16303
18B3931B	23067
18B655F7	22215
18B7B3EC	6597
18BA2ED6	15047
18BC686F	6824
18C0D2E4	13314
18C3E4B5	12130
18C5D176	15052
18C79E3F	15327
18C8BFC1	18040
18CA62FC	8278
18CEF13C	14147
18CFD477	7267
18D1D0AE	18496
18D27CE3	17964
18D288C4	16287
18D35A90	13264
18D3D78E	14690
18DF2279	5990
18DFBC22	14113
18E1BE9A	12605
18E4D0BF	1835
18EB7748	24507
18F0E354	12359
18F2F997	12278
18F345C6	21269
18F3C7F8	15322
18F54EC5	8222
18F576C2	2473
18FA5F77	14217
18FBB44B	13977
18FCCD37	5116
190A93BD	21243
190ABEF6	13896
190B4FD4	7977
19118421	66
19145223	15536
1917F83E	18035
191BCABE	18351
192848D5	11661
192B2070	14378
1932C8E3	20387
19359B74	6966
1935F75B	15377
1938FFE3	24347
1939376E	7607
193B3FB7	3713
193FDCBC	12659
193FFE1C	10025
19410CF1	3422
194C186A	20494
194C5F87	8273
194C5FDC	7864
194D733B	16624
194ECA39	11452
194EE400	7004
1951986F	6078
19538287	6167
1954557A	4908
1959C64E	3731
195AD7E4	1295
195DA3C1	13422
1961464A	11679
1961A138	15767
196424F4	886
19661CCB	5506
1968FDFF	14524
196ABC13	16863
196F4D5C	24090
19729C53	18664
1973B307	24010
1976BC3C	23298
19795EDF	7430
198146B0	8822
198265AE	3540
1986F102	6066
19882F6C	24292
19891979	7446
198B156D	14276
198D3ACC	13235
19937309	9518
199A6FE3	9803
199C17CA	4588
199D57EE	14789
19A2C7A7	16926
19A58D98	8317
19AF0BAC	5245
19B08265	3645
19B0CB0A	11692
19B1BB55	699
19B23F29	19443
19B61FF5	17104
19B66869	4290
19B93BED	5664
19BBA1C8	6512
19BBDDC3	12686
19BC0A0C	1637
19BC1C77	17687
19C513D4	9933
19C57F6D	12313
19C83943	1664
19C8A755	5323
19CB53B7	23647
19CC9C1F	22154
19D00DFC	20524
19D06ECA	4383
19D09504	20583
19D0BF45	8422
19D3F301	5032
19D487FF	4940
19D85961	19482
19D8F7A7	10057
19DE2788	14142
19DE7BE4	19399
19DE89B3	17318
19E0A903	9427
19E17CBE	3870
19E249AD	3405
19E77E17	3793
19EA38E5	22842
19EB5F4B	15270
19F0F4BC	2828
19F7E83A	7539
19FA8EE4	7262
19FCBAC2	596
19FE2983	14723
1A00A859	11768
1A012F6B	17515
1A023361	3660
1A0793C7	10522
1A0C7268	1844
1A13842F	15755
1A172A29	22607
1A18E1BE	12613
1A1BCC8D	6810
1A1BE021	12441
1A21F022	20068
1A22AB48	17995
1A253898	9603
1A25EEDE	19814
1A25FE6C	6425
1A2AFA0A	6294
1A2DF9C0	18809
1A300766	2180
1A340150	11775
1A383E1C	18864
1A39AB1C	10123
1A3A15CC	18491
1A3DCC89	8480
1A3EEC7D	5000
1A411D44	21187
1A463D5D	2483
1A482350	19272
1A49CA4F	2327
1A4F9C6D	17959
1A511881	16282
1A51D5EF	8949
1A59054B	8096
1A5914AA	15707
1A5C89D4	13301
1A5D3867	4405
1A5D4F82	22271
1A6188DC	7775
1A61FBF6	20709
1A67A79A	4200
1A68AAF8	4268
1A6B5219	13259
1A6D2618	22239
1A720CDB	17121
1A726288	14012
1A75997B	13226
1A784DE0	16234
1A78DCF9	8693
1A794E1D	21804
1A7A2E02	3268
1A7AF1CC	14685
1A7C2E8C	16951
1A7C5DE9	6785
1A7FA929	2140
1A8017FD	21046
1A86EEE8	19253
1A92C2EA	1245
1A930315	15839
1A9393A7	9776
1A95D203	19021
1A965A2D	807
1A96ADFB	10690
1A9AE8F0	6388
1A9CAAF0	13675
1A9F8031	24455
1AA08A63	12340
1AA8715C	15903
1AA92A09	20472
1AAE5094	21998
1AAE7598	10825
1AAF9AD7	8013
1AB2B5A7	22736
1AB49EFE	9682
1AB866D9	4304
1AB9AF9C	5215
1ABA04CC	13806
1ABF11B9	11640
1AC1AC9A	8804
1AC23EFE	20819
1AC24BF3	3311
1AC82341	1863
1AC9A12E	8792
1ACA1D2E	18575
1ACA54E3	20010
1ACA6336	11711
1ACAE795	497
1ACC1AEE	17475
1ACDCFDD	7110
1ACE1464	20409
1AD1AE37	16583
1AD52FEC	2591
1AD9C084	17040
1ADEACFD	1481
1AE37567	16571
1AE55233	17710
1AE86451	15550
1AE99845	21101
1AEACE48	754
1AEC61CF	11336
1AEEA4F8	17459
1AF151CE	2622
1AF28E16	20974
1AFD62F7	10454
1B0539FC	17222
1B053CEE	15473
1B0A32A7	6182
1B0F1394	23043
1B17B9C9	8870
1B18CEF1	14155
1B2304CC	10599
1B24B043	15435
1B27BC8C	724
1B27F5B9	10093
1B296258	24376
1B30B463	8300
1B34F527	1515
1B42A49C	4775
1B44DC03	15130
1B452F01	4745
1B47B17D	19137
1B4ACFE1	17593
1B5142A9	14885
1B5B722F	6220
1B5C52EB	10176
1B5CA404	1138
1B6412ED	1589
1B65A5B2	13562
1B676370	1893
1B69DCBA	18152
1B6D23E4	12088
1B72CEA6	17937
1B78EE21	24320
1B7A4838	3964
1B7DBB9B	19311
1B7E72B6	16683
1B835904	1874
1B8A9BD4	7754
1B92952A	12032
1B9419BB	6528
1B9F2A54	8680
1B9FD4B9	11620
1BA2023E	22877
1BA4738B	11835
1BA84214	12491
1BA8D743	15563
1BA9B10E	12785
1BAB0A60	1727
1BAB3C09	16560
1BAB43C5	2962
1BB00DE9	2730
1BB29B26	4369
1BB450DD	2983
1BB5525A	687
1BBA206B	10476
1BBBA269	19243
1BBD04F8	4134
1BC0CE5A	23660
1BC40966	6056
1BC48CB3	5523
1BC73F40	18780
1BCABE14	18343
1BCC8D3E	6802
1BCDE4B6	20786
1BD2EF4A	2713
1BD46B28	18589
1BD5264D	2770
1BD52B3E	14842
1BDAFE76	14349
1BDB12B3	9376
1BDB7C1D	4875
1BDD7E76	16997
1BE021E7	12433
1BE080F5	20126
1BE44F29	5985
1BE48172	20911
1BE4A0FD	256
1BE9AE88	12593
1BEB968B	9143
1BF4CCB3	11189
1BF7844D	14108
1BF8040F	9010
1BF8CA60	20507
1BFAFC89	3093
1C004849	11221
1C0347B9	8491
1C05A274	21415
1C05F96B	12564
1C0D611F	20828
1C0E5131	2440
1C115D81	23326
1C176658	21954
1C1A463D	2491
1C1A5914	15715
1C1F0E17	18857
1C28918F	14237
1C28C6F9	6003
1C2B7EC7	324
1C2B98A3	648
1C2BEB20	8598
1C2C78A6	19361
1C2D5352	20957
1C2E0DBD	3981
1C2E6BD8	18840
1C2F7E43	10769
1C3006AB	22016
1C3125D4	6353
1C3550E2	15910
1C3689B8	15137
1C36CB4B	13569
1C37B5FC	14356
1C37D35D	12600
1C389ACF	23901
1C3C59CD	1555
1C3F0253	18282
1C4C0853	3941
1C4D679F	23894
1C52187F	13373
1C5457EB	24199
1C570EF2	15889
1C5932C8	23580
1C5AD4E4	17849
1C5C664D	9532
1C5D60DD	12806
1C5D6FD4	19601
1C60951B	9400
1C613D24	7894
1C617BA0	19680
1C677A26	17324
1C6A6BA3	6394
1C6A8229	12346
1C6C14E7	17228
1C6C9FD6	10099
1C70B1E2	19367
1C7256B9	20366
1C729F35	22827
1C74005C	7066
1C779BCA	17671
1C77E62A	15016
1C820C68	18513
1C83E844	6492
1C8532B0	18413
1C86D2B3	17603
1C87E8FE	12524
1C889AF2	11876
1C8D6CE0	17049
1C9596DF	10742
1C95A59B	414
1C95AE46	20360
1C97D708	10954
1C9921B5	1158
1C9A17ED	1830
1CA19BC0	1649
1CA263FE	2431
1CA42571	23761
1CA7CD61	22821
1CA8A025	4337
1CAFB567	6115
1CB02620	5703
1CB4C12B	11429
1CB97C28	2393
1CC1A51D	8961
1CC1D160	11486
1CC2AA4F	14665
1CC52616	13526
1CC66E4E	5674
1CC75C23	565
1CCB1D31	22775
1CCB91D3	5490
1CCED0F5	21600
1CD31A78	8709
1CD3895F	12760
1CD58E36	10116
1CD7B0AF	22467
1CDC093D	3140
1CDCEEDA	10001
1CE2CC8C	11821
1CE35AA5	2602
1CE3B5C6	6623
1CED7355	13612
1CF12167	13010
1CF72E6D	5184
1CFAD689	11316
1CFD023C	18770
1D00170F	7060
1D0594B3	2659
1D0AE654	18484
1D160865	11474
1D169461	12237
1D17D108	20315
1D18A3D4	19078
1D1C1A46	2499
1D2076E6	24258
1D29ACC4	13040
1D2E5041	18559
1D317C35	22759
1D34B73D	5470
1D3E7DB7	15804
1D438009	11232
1D4425B0	21171
1D4442AA	13762
1D462F1A	6834
1D49F4C5	7516
1D531F0C	5141
1D5BD428	18204
1D5EF54F	8937
1D68E4C9	1171
1D6CD187	11258
1D6EBD41	1449
1D6EE904	24502
1D708C04	555
1D78A52A	23809
1D7B4BB1	17543
1D7DD030	13081
1D7E3E52	10900
1D810364	10618
1D8524B1	19165
1D85B728	7335
1D8B91DC	22988
1D8D573A	10834
1D914C3D	10235
1D93D542	7163
1D980287	20257
1D9A3C69	2162
1D9B8B58	7722
1DA0AB12	19633
1DAB0822	11964
1DAC1AE9	21117
1DAE316F	6612
1DAE8879	21492
1DB3BE4D	14947
1DB4B5C0	15166
1DB500EC	23009
1DB7A811	5832
1DB84CA9	4642
1DB987CF	24244
1DC06752	4954
1DC0A727	6914
1DC283E6	19845
1DC43310	24307
1DC67144	9943
1DC7FE5F	5877
1DC9007D	7245
1DCA0056	3462
1DCE147C	22968
1DCEE594	9639
1DD05D03	21780
1DD904E4	19558
1DD97696	102
1DDF360E	9968
1DDFD6CC	3171
1DE45044	15872
1DE6F29F	17665
1DE80DD1	22894
1DECF78D	17146
1DF0F664	12193
1DF1740C	621
1DF63AD1	1186
1DF98AB6	15010
1DFDD53F	4851
1DFEABA9	4450
1DFED35D	23456
1DFF63C1	3199
1E077641	19568
1E08F718	13403
1E0A4040	18618
1E0EEFEB	3180
1E0F2D8C	5270
1E1070C4	6367
1E108BEC	2006
1E113F2C	5775
1E13CD4E	5436
1E15B7C5	15973
1E1C6A82	12354
1E1ECCB6	12925
1E241E60	4672
1E27280E	23034
1E298ACC	19347
1E2C5B56	2943
1E2CE681	1548
1E30885E	23275
1E326B36	6973
1E34FF52	2147
1E35D8C3	11343
1E38D829	17235
1E3C227E	5782
1E3C8A08	3059
1E3EF8A0	18747
1E40E8BE	20328
1E413572	15408
1E45045C	3052
1E485B99	9861
1E4AF5BD	4104
1E4C20D8	14176
1E4F1F6F	10512
1E4F76B0	20286
1E51A172	22619
1E51B42A	4787
1E5A99DC	23212
1E5B19AF	5261
1E5E0F87	6141
1E5E444B	5605
1E5E7525	21470
1E5F32E2	12273
1E6076E1	4656
1E627078	5804
1E62D919	3817
1E633FC5	14734
1E6385C1	3992
1E68B8C8	21264
1E7160F4	12413
1E7596FC	2251
1E766720	22528
1E787CBA	19983
1E78FF0A	15317
1E7962D8	22339
1E7BC4DF	1776
1E8427CA	4238
1E859E46	19047
1E88A851	15103
1E88D0C7	12626
1E8B9F28	12392
1E8FDDE0	223
1E900069	21209
1E932550	15503
1E944B21	23716
1E962E26	20231
1E971819	12710
1E978085	2815
1E97C10C	8247
1E9D75FE	16908
1E9DFF2B	12894
1E9E0970	10658
1E9E2CDF	16429
1EA117D1	10212
1EA1E859	19059
1EA9141C	8985
1EA92575	21579
1EA9D8B4	8217
1EAEAA77	18968
1EAED841	2468
1EB14F37	16788
1EB20352	1264
1EB75EC0	20105
1EC00074	19100
1EC16947	9887
1EC5F4A3	19127
