# word	offset_symbols  (frame=12320 symbols; window=16 symbols, MSB-first {sign(I),sign(Q)})
B8703249	6657
B8722BE2	11142
B87253D6	2209
B877B1D9	5284
B87D7AD9	7632
B880F48A	10030
B88331D7	10547
B883F656	8790
B89808DA	8913
B89D02A7	11499
B8A6D32B	10635
B8AD0E2C	6201
B8ADA457	1636
B8B06255	9807
B8BC7233	3395
B8BECA26	314
B8C5BE82	11774
B8C7E5FA	2044
B8CD2659	2750
B8DDA792	9075
B8DF34B3	2594
B8EB577E	4531
B8EE7943	97
B8EF994F	8207
B8F9FD9D	1850
B8FD90AE	301
B9130C72	3886
B913FA91	5819
B91D6F49	6025
B91FE7D3	5247
B9277899	3273
B928A772	1490
B931609C	2076
B931DC66	1374
B935CA5C	8289
B93B39CA	946
B93C7269	4349
B9454505	7836
B9478E17	400
B9485557	1045
B9541FF6	3327
B95481B9	2675
B9582696	5710
B962337C	4234
B969D677	47
B974CAB5	12257
B9765213	6498
B977F8DE	3790
B97C082F	10058
B98D8C12	3805
B98E0314	853
B9905B92	3263
B990935A	6350
B9933413	2839
B99D05F9	3866
B9B0FFF6	5007
B9C58E60	11188
B9CB3D87	8976
B9D08744	12129
B9D09B41	2328
B9DA96CC	11821
B9DD6200	11587
B9E0EC13	3669
B9E50FBB	102
B9E5EA67	2687
B9F125BD	2877
B9F1611C	11709
B9F180DC	1565
B9FB335C	8305
BA014E9F	1797
BA074724	9246
BA0D385E	329
BA1216CB	11880
BA15FF50	10514
BA1723CE	9515
BA1857C1	10789
BA1C4777	9616
BA1DBD4F	8357
BA21AD5A	1029
BA284A51	9936
BA28A05F	9093
BA2C1570	7950
BA45DC3F	7783
BA47BD12	385
BA4B668B	8863
BA4F0B39	5676
BA51EF94	664
BA5634D1	10182
BA58852F	6730
BA598264	1768
BA5CF55C	4004
BA6A4D27	3198
BA6DAD9A	2096
BA74DAFF	10752
BA74DB2E	3312
BA75DBF5	10435
BA8541A7	7311
BA8F3565	244
BA912A83	6910
BA928405	2159
BA984B15	5787
BA98F614	2256
BAA4030D	11005
BAABF316	9128
BAAC51B3	2658
BAAFDD2F	2226
BAB41132	9490
BAB4C870	1240
BABB81B1	2704
BABC2696	11350
BABE14C7	3747
BAC9B20E	285
BAD7FF8A	5504
BADA53B1	4101
BAE5DFE3	3787
BAF99666	5586
BB09CF77	4980
BB0B4EFF	1594
BB0D5ADA	2947
BB0F4AFE	4828
BB11FF7D	8263
BB135604	10333
BB1644B5	3506
BB1FB8BC	3387
BB2AF64C	3631
BB2DE4FF	12162
BB2E8A12	9931
BB398ADD	8654
BB3AA3DF	5183
BB406BA1	9505
BB443CA7	6703
BB524D00	9841
BB53937D	4438
BB58A4CF	9909
BB6AB7EA	4464
BB70E804	8505
BB761523	10618
BB7BA8F3	238
BB7E25FE	5222
BB81B173	2708
BB846762	9155
BB91FE7D	5245
BB9541FF	3325
BB974CAB	12255
BB9905B9	3261
BB9F1611	11707
BBA014E9	1795
BBA6DAD9	2094
BBABC269	11348
BBC10F99	194
BBCA440C	2504
BBCEB312	2540
BBD1F07F	114
BBDB65C4	11942
BBE1F4C8	7108
BBE98C8D	7690
BBEA394C	11105
BBEB06F4	6545
BBF630DD	6332
BBFB0BE7	2430
BBFFB4CD	5431
BC021BB2	3621
BC043350	5166
BC0A9EB3	3916
BC10F996	196
BC15BE3D	1925
BC234AEE	3250
BC2696DA	11354
BC276810	1961
BC2CA4A3	9434
BC324840	6069
BC33ACD5	5407
BC3582DA	5324
BC3CF2C5	9994
BC41FB93	2066
BC5B2CAB	11415
BC5B73EC	8830
BC63E0C4	10674
BC6ADA67	754
BC70E677	8482
BC7233E4	3399
BC7379BC	4672
BC743A24	7908
BC76B1B1	4881
BC879E44	6044
BC87A338	4033
BC9AACAF	2572
BCA440CF	2506
BCAC56A3	4331
BCACC41A	12303
BCAE1DEC	5279
BCAF71A0	418
BCB84E19	72
BCBA75DB	10431
BCBD7447	5452
BCCA2BAE	3777
BCCC499F	10925
BCCCD583	8181
BCD24EE9	5665
BCDE6E37	2585
BCE18051	6743
BCE84E7E	4684
BCE857E4	7419
BCEB312D	2542
BCF57D44	10950
BCF94856	0
BCFE00E5	6575
BD006C40	4785
BD032AF6	3978
BD0D59D8	4182
BD0EC52A	3569
BD12E51E	393
BD16310E	2239
BD19CC08	9723
BD1DB3F5	1679
BD1E3135	10105
BD1F07F0	116
BD23471E	6266
BD271BC8	6034
BD28DF75	11043
BD3866BE	6556
BD40D11D	6285
BD45410B	8103
BD465F8E	974
BD483607	7874
BD49EBA1	10779
BD4A634C	915
BD4FF80A	8365
BD50DEBB	7678
BD50F617	8721
BD56B5AB	5572
BD608EBE	4291
BD6125C1	1655
BD74473F	5456
BD7A3DC7	6592
BD7C54D5	12032
BD7F549F	11225
BD7F7048	1549
BD8509DC	11567
BD883CB4	2889
BD93279D	3638
BD95F972	739
BD98F9FC	8594
BDA02D68	2365
BDA5230E	3989
BDAAEFEC	2423
BDB151AF	961
BDB65C4D	11944
BDBB7E25	5218
BDBC76B1	4877
BDC682B5	423
BDC86060	5602
BDD34E9D	7512
BDD6BD1E	10097
BDDEAA04	6872
BDE0EBD0	4172
BDE3ACF0	1124
BDE83447	164
BDEA5A90	5344
BDEB8B06	9801
BDECFD7B	7169
BDFC31C8	10354
BE06F3F8	6568
BE0FECF3	1893
BE1016E7	3658
BE125888	2793
BE14C7D8	3751
BE1AE886	1022
BE1F0FE2	4128
BE1F4C84	7110
BE204B47	1003
BE26B259	11382
BE27CA72	9567
BE2B01B4	10162
BE2B6380	11152
BE2E9621	6725
BE35B213	1199
BE3C93E7	6142
BE3D4B64	1933
BE40CF77	10071
BE48183D	136
BE518555	673
BE520258	7021
BE52F6ED	5211
BE653C7C	8212
BE6599AF	5589
BE660763	8247
BE705995	9662
BE7585DB	10727
BE7A0F23	7987
BE7B72AD	2440
BE81CD81	8681
BE8238C6	11782
BE834235	4303
BE897BD4	905
BE899463	9965
BE98C8D5	7692
BEA06430	6950
BEA29298	3150
BEA394C3	11107
BEA8A692	2133
BEADDD52	9873
BEB06F4E	6547
BEC2A7C3	6104
BEC65180	10854
BEC6E64C	2832
BECA26E8	318
BEE857FD	10511
BEEDAADF	4461
BEEF87D3	7105
BEF5F153	12029
BEF8405B	3655
BF00E00C	7217
BF11DEDC	5139
BF19CB25	5050
BF25369B	2023
BF278D54	4074
BF2BD234	6260
BF2E8485	11875
BF2F9981	8242
BF31603F	9134
BF430256	9195
BF48D891	1269
BF492D68	5957
BF4F3C93	7660
BF55CD7B	6800
BF561B80	10445
BF5D76B4	8452
BF630DDF	6334
BF663895	6969
BF693CA6	1075
BF6C52FD	7649
BF74226D	11734
BF74BD16	2231
BF75A0AF	3137
BF7BD98F	8588
BF8A61FF	12282
BF8FA622	5932
BF905FDF	4512
BF9BCE85	7413
BFA2CC9A	6158
BFABC33A	5401
BFAEF043	189
BFB0BE7B	2432
BFB61EA4	4839
BFBB0B4E	1590
BFC08823	11251
BFC144ED	3369
BFC277B9	11809
BFC3068B	6683
BFC610A5	10763
BFD26054	10311
BFD75DFE	10649
BFDBCCC4	10919
BFDF6179	701
BFEC3675	1605
BFF83083	11330
BFF83251	1508
BFFB4CD6	5433
C001BB16	3498
C0021F2E	10605
C0128F49	3224
C01D93A2	10265
C021BB2A	3623
C0256A28	531
C027954E	7130
C030C5BD	9711
C03711E4	7563
C038033D	7220
C03B931D	1368
C03F35F6	4913
C040682D	9306
C040BF90	4504
C04274EF	5311
C043350A	5168
C044146D	7931
C06D246E	10169
C0750774	10888
C082F903	10064
C0849652	9733
C0882366	11255
C08C63B4	8226
C08EB48F	634
C0922E51	7827
C094C11F	8155
C0959A06	9202
C0989BF1	5129
C0A362D2	11516
C0A3DB8A	6191
C0A9EB37	3918
C0ADD0A1	11450
C0ADDA87	11916
C0C3BF43	9187
C0C787A3	3603
C0C9248A	6662
C0CA04AB	2863
C0CC42AD	8951
C0D049EE	1227
C0D1EBCB	10421
C0D7879D	7580
C0D8202A	8629
C0DE9BDA	2355
C0DFF58B	2773
C0F68D40	11545
C0F9011F	11835
C103DC1C	6218
C105925E	1714
C10A6CE2	769
C10F6AE1	11131
C10F9969	198
C11F7882	8163
C122898D	7000
C122E7C6	1558
C1248241	806
C12AA760	3815
C1305026	3679
C14033B0	10127
C14098CE	3684
C1436A32	3082
C144ED5B	3373
C1497B58	8749
C1570D3A	7956
C15BE3D4	1927
C165CAB7	9291
C16654C5	9667
C16C2364	830
C1720869	9633
C17491CE	5622
C17CA247	9535
C17D5DF0	7814
C186AFD7	8443
C189541E	9812
C1A2C32E	6690
C1A971C9	6629
C1AE947B	659
C1B0F855	8808
C1BD3866	6552
C1C227D8	6228
C1C8AD1B	6314
C1DFB7C8	4725
C1E1EF21	4024
C1E998BD	1667
C1EAE4A2	1483
C1ECCD16	10801
C1FC286F	123
C20BF663	6963
C20C6D22	7089
C20CAEEA	11339
C20F2BA6	3188
C211BD7F	1541
C213E1F7	4366
C21ADE43	1982
C227D8A0	6232
C234AEE6	3252
C23644F5	836
C237BFD2	10303
C23DF3EC	9695
C246E716	11181
C25D4D3E	6404
C25ECAB6	10562
C261D4C5	1341
C265C149	8741
C2696DA5	11356
C26C2885	4486
C273DDD1	4983
C2768109	1963
C277B9DA	11813
C27E9B83	9416
C286F920	129
C28857C0	4492
C28DEBF1	5040
C291065C	929
C29DDB68	7729
C2A35766	1137
C2A7C328	6108
C2A8661F	7748
C2B30DAE	2196
C2B6BF48	1261
C2B8371D	260
C2C9EF52	7865
C2CA4A38	9436
C2CAC2B6	1253
C2CE6AB3	5683
C2D14554	2642
C2D3BFEC	1597
C2D85549	7327
C2DCC855	8847
C2E3E7F6	1847
C2E4ECE7	943
C2F5437A	7675
C2F9EDCA	2437
C2FCAF48	6257
C2FE3E98	5929
C2FF7D85	698
C3068B0C	6687
C3161552	4599
C316F467	9716
C319C59D	2180
C31A71C1	11119
C31C8DFD	10360
C31C97DC	3893
C31FCA87	2405
C3221451	7763
C3248400	6071
C32878AC	6116
C32ED10F	6698
C333E7FF	4632
C33ACD57	5409
C3423A19	7186
C347C715	11016
C34BB846	9149
C34C1C8A	6308
C34E99E3	7963
C35001D3	3529
C356B686	2950
C3582DAD	5326
C3675735	1611
C36B8725	2203
C377EE64	6341
C38CA779	7889
C38E399F	9594
C3993165	5851
C399DECF	8487
C39DF15C	6474
C39E82E3	8196
C3A01203	8510
C3A77C6D	10140
C3ADDEA5	11962
C3BA5CF5	4000
C3BF4302	9191
C3C39DF1	6470
C3CF2C56	9996
C3D0F8F0	3069
C3D2BFB6	4831
C3D93828	1419
C3E08919	5899
C3E15777	8813
C3E1D613	8936
C3E9D642	11649
C3F435A1	7793
C3F89A32	4135
C3FFA082	9268
C3FFD8CB	5012
C4047162	8071
C40C4DA1	4795
C4101A35	563
C41123C6	9755
C4127320	1823
C419DD0B	9780
C41A2F3E	12311
C41B4825	7708
C41E2F9E	7978
C41FB931	2068
C424F86A	6427
C425B032	2854
C42689AA	4741
C42ADC5D	8957
C42BA912	6904
C438BA98	2248
C441AEE5	12246
C4422445	8135
C4448E11	11850
C447EF02	3907
C44AF08D	3243
C44B7F93	7053
C45B0341	1220
C46E1C0C	6652
C4761E5C	8054
C4777705	9622
C477B718	5142
C477FAAC	7388
C4780B2A	10708
C4792C0D	7570
C47FDF60	8266
C4891C54	11686
C49347FE	3951
C496F620	2882
C499F28B	10931
C4AB3AE0	10686
C4B4DF37	2724
C4B556C5	6833
C4B5EFF0	3360
C4B5F796	5361
C4B6928B	8120
C4B71CCF	2551
C4B7E25D	10219
C4B8631D	11620
C4B9D09B	2324
C4C17D5D	7810
C4D2C3AD	11954
C4D4E1F0	10114
C4D5811B	10336
C4D85489	12213
C4DA11C9	4801
C4DAFE29	12275
C4FB6D17	889
C50E4D3C	8615
C515B81C	11301
C51797C4	8042
C51B32E5	2664
C5257727	864
C52AAD8E	3577
C52FD3CF	7655
C5368D64	9330
C53A9E25	1465
C53AD216	8397
C53C94B2	9679
C53FCC9B	7363
C5406378	5528
C54186E1	5798
C546BD46	966
C5477A14	3837
C54D5C7E	12038
C54E1AEE	11696
C55855A1	16
C56786DC	10386
C568E926	10006
C569A226	11027
C56A3DB9	4337
C573FDF2	6483
C5782753	10817
C57C920B	4114
C580FC34	9139
C58273AE	2081
C5847375	11714
C585548B	4602
C58A5421	8080
C58E6025	11192
C59103FA	8319
C5912D69	3509
C59187C4	3939
C5920947	5733
C593F700	10254
C5958D82	8419
C5972551	5860
C59DC2B3	2188
C5A620BD	11213
C5ADD6B7	1353
C5B2CAB6	11417
C5B623DC	2990
C5B6920B	10905
C5B73ECB	8832
C5BD19CC	9719
C5BE8238	11778
C5C85711	12235
C5CAA859	6845
C5CF12D3	2717
C5D49617	619
C5D96E72	8967
C5DC25D4	6398
C5E38C41	1813
C5E3A22B	11091
C5FF49E6	8548
C6037349	1570
C605F3DA	11983
C606591A	444
C610A5BD	10767
C6115685	11895
C61399EF	5153
C613CC10	1704
C61529CA	2387
C61CAD7F	1169
C624DDD8	2970
C628BDE3	1116
C6339DB7	9469
C63B4BF2	8232
C63E0C4A	10676
C64F0006	3491
C65180DE	10858
C65347A2	11794
C65EAFEB	180
C661118C	4860
C6615F91	1384
C664D4D3	4765
C6716770	2183
C672C95C	5053
C677B136	12204
C67EFA81	6943
C682B511	427
C697184F	1697
C69BEF5F	12023
C69C7043	11122
C6A4FDC7	4894
C6ADA670	756
C6C419DD	9776
C6C5958D	8415
C6C6A4FD	4890
C6D0A457	5263
C6D122BE	10150
C6D22BEE	7095
C6D4FB48	4269
C6DAB1B1	9767
C6E20FD9	8787
C6E64CD0	2836
C6F21E79	6041
C7043DAB	11128
C70E677B	8484
C715A688	11024
C71FB599	6604
C7233E4A	3401
C7237F42	10363
C72490C5	7351
C724D6AC	6638
C725F711	3896
C7269B08	4355
C72DF3B7	8569
C73300FC	4906
C733F24B	2558
C73489C5	6386
C7379BCE	4674
C743A242	7910
C746E334	2743
C7520501	497
C75C25EC	10556
C75EE588	4227
C760244B	271
C764DB3D	2522
C7666091	5293
C768C4B5	6825
C76B1B1A	4883
C76F401B	4780
C7719857	1379
C77E0449	11631
C787A3AB	3607
C78AD85B	1154
C78B9DD6	11581
C78F8BF2	4064
C7A5BD40	6277
C7A5CD82	8013
C7B880F4	10026
C7BF7422	11730
C7C08C63	8222
C7D0FF88	9013
C7D85D07	3759
C7DC34C1	6302
C7E59183	12048
C7E5FA1B	2048
C7ED3B30	5027
C7ED665D	6607
C7EE2F1C	3390
C7F2A1FE	2408
C7FC3161	4593
C801107A	5073
C807F34F	9385
C808FC7F	4583
C80A4830	1834
C80C1E1E	4018
C81260E9	11399
C821A45A	9638
C821C002	10597
C826FE6F	7406
C82A159E	7485
C83AE3F6	294
C8452C02	7120
C84FF4C4	1208
C85003D4	7454
C855BA4B	8855
C8571106	12239
C8606002	5606
C86942C5	8536
C870B2B0	1248
C8770BF8	5922
C879E44E	6046
C87A3385	4035
C87AE871	9609
C87BFC08	11245
C8851464	7766
C8AD1B5B	6318
C8AF8AD8	11147
C8B62DD9	7068
C8BF55CD	6796
C8C0C3BF	9183
C8C42689	4737
C8C7D0FF	9009
C8CF9293	3404
C8D557F5	8885
C8D5C41B	7700
C8DFD08F	10366
C8DFFD1E	9858
C8E533C9	1908
C8E7DF4F	7998
C8EFFE0C	1503
C8F381F0	9522
C8FB6392	361
C9041B0F	9257
C9069551	8991
C909029A	9029
C914B284	3004
C91E0CE4	4148
C920BE1F	4120
C9210025	6074
C924314F	7354
C9248A89	6666
C929F5E8	7535
C92F26AB	2567
C930BD50	7670
C935AB11	6641
C93E7BFA	6148
C9424FC6	4257
C944D441	1517
C94B2C23	9685
C94DA6E1	2026
C94F5ABA	2214
C9547DE9	5867
C956AF83	1884
C95CD1C8	5061
C961A0EC	9580
C9625A39	12185
C966750D	10974
C966C812	11391
C968E376	4813
C96F056F	1920
C9752D73	2619
C97D7AE1	4383
C97DC447	3899
C986AFFE	11321
C98D94C0	11533
C9A20AA4	6168
C9A6C213	4358
C9AACAF3	2574
C9B20EB8	289
C9B408F7	7373
C9B4677E	2002
C9C20C6D	7085
C9C44B7F	7049
C9CC8FB6	355
C9D2EFFE	5424
C9D69FAC	8769
C9E35516	4077
C9E3C2D1	2634
C9E77BEF	3645
C9EF520D	7869
C9F73FDC	875
C9F7436A	597
C9FD8E29	12080
CA03255A	1877
CA04AB9F	2867
CA0D972C	10205
CA0E30E6	5842
CA0E403E	3095
CA11DA26	3013
CA11FC0C	3593
CA1C26C2	4480
CA1E09F2	4942
CA1E2B2D	6119
CA247400	9541
CA26E0AE	9828
CA26E834	322
CA2BAE5D	3781
CA2DDBCF	10940
CA2FEAF0	5396
CA3B1648	5726
CA3C31FC	2399
CA3C986A	11315
CA3E901F	10490
CA40B250	4248
CA41FCF4	1098
CA440CFC	2508
CA4A38A9	9440
CA588AB6	4955
CA59357D	7267
CA5CB9FB	8297
CA60FCF4	12111
CA63CF6F	5198
CA674032	1085
CA725868	9575
CA7564BE	6713
CA779F6F	7895
CA8103E1	1402
CA87FBDA	2413
CA8EBE75	10719
CA9D608E	789
CAA859E2	6849
CAB55455	2449
CAB5CC4D	12265
CAB645F4	11425
CAB66782	10570
CAB70101	9299
CABA1DBD	8353
CABD9327	3634
CABDA523	3985
CAC2B6BF	1257
CAC56A3D	4333
CAC6E20F	8783
CACC41A2	12305
CAD7FD85	1175
CAE1DEC7	5281
CAE9A934	3195
CAEEAF09	11345
CAF2BDC6	415
CAF379B8	2582
CAF48D1C	6263
CAF657E5	736
CAF6C546	958
CAF71A0A	420
CAFF5D77	10646
CB08F7CF	9692
CB0B7321	8844
CB12DF89	10216
CB15A3A4	10003
CB18455A	11892
CB1854A7	2384
CB1FB4EC	5024
CB257347	5058
CB2AD917	11422
CB3454FA	1307
CB3556A6	10467
CB3A3280	1868
CB3D8724	8980
CB43626D	2899
CB5359BE	6130
CB5F1C92	7344
CB788255	9218
CB793FF4	12165
CB7CEDD1	8572
CB7E95F3	2814
CB84E19A	74
CB8A6D32	10633
CB95481B	2673
CB976521	6496
CB9FB335	8303
CBA1216C	11878
CBA284A5	9934
CBA74DB2	3310
CBA75DBF	10433
CBB09CF7	4978
CBB0D5AD	2945
CBB406BA	9503
CBB443CA	6701
CBB76152	10616
CBB9541F	3323
CBC6ADA6	752
CBCB84E1	70
CBD74473	5454
CBDE0EBD	4170
CBE66076	8245
CC030C5B	9709
CC03F35F	4911
CC084965	9731
CC0F9011	11833
CC105925	1712
CC16C236	828
CC1A971C	6627
CC1DFB7C	4723
CC237BFD	10301
CC28DEBF	5038
CC36B872	2201
CC41A2F3	12309
CC42ADC5	8955
CC42BA91	6902
CC499F28	10929
CC4B71CC	2549
CC4DAFE2	12273
CC580FC3	9137
CC5A620B	11211
CC5B623D	2988
CC6339DB	9467
CC75C25E	10554
CC7B880F	10024
CC80A483	1832
CC826FE6	7404
CC855BA4	8853
CC8E533C	1906
CC8FB639	359
CC9A20AA	6166
CC9B408F	7371
CC9E3C2D	2632
CCA2BAE5	3779
CCB95481	2671
CCBB09CF	4976
CCBDE0EB	4168
CCC03F35	4909
CCC42BA9	6900
CCC499F2	10927
CCC826FE	7402
CCCD5830	8183
CCD16C57	10807
CCD5830E	8185
CCD71644	8312
CCDDA57E	1445
CCDFEF54	8712
CCEF5823	4286
CCF9FFD0	4635
CCFC92F2	2561
CD00A255	5752
CD04C425	2846
CD0A3969	6772
CD133A68	6514
CD153E91	1310
CD16C578	10809
CD1A8C76	6815
CD1C8011	5067
CD227177	6389
CD24EE93	5667
CD265918	2754
CD267AFE	1579
CD2CF5CD	2601
CD3E42CF	9394
CD42BB3A	5175
CD55A9AA	10470
CD57274B	5417
CD5830E7	8187
CD5970AE	251
CD5C9752	2613
CD616F2F	5443
CD645FC6	12011
CD68E80B	1622
CD716440	8314
CD7B346A	6808
CD7D8CDE	4920
CD816353	8689
CD8239EA	8021
CD93178E	11084
CDC664D4	4761
CDCE92F4	3558
CDCFC075	10880
CDD1B89D	11491
CDD71EFD	11723
CDDA57E5	1447
CDDEF9C1	9655
CDE063CA	4930
CDE1C746	2735
CDE6E37C	2587
CDE6F3A1	4677
CDE7EEE8	1786
CDE99F27	12069
CDEFB1B9	2827
CDF2902C	4243
CDFD4C59	3929
CDFEF543	8714
CE02266A	2276
CE07C17C	9527
CE0AACC6	9457
CE0B7B42	5557
CE15065A	4044
CE180510	6745
CE21BAD7	5496
CE235F43	11065
CE258F5B	5696
CE2D2CA9	779
CE3D8E2D	3696
CE4E1CCB	4158
CE52A6A3	2309
CE5D00DC	5634
CE62B764	8657
CE6AB389	5687
CE6B1456	11294
CE72BDB1	953
CE761D8B	224
CE76DDAA	9474
CE84E7E4	4686
CE857E47	7421
CE8CA032	1871
CE92F43B	3562
CE9A1D25	6521
CEA7D5B0	3056
CEA8F7CA	5186
CEAE4D72	8284
CEAE91EF	380
CEB312DC	2544
CEB355C9	5412
CEB8006B	10693
CEBBA6DA	2090
CEBF00E0	7213
CEC3A77C	10136
CECD645F	12007
CED0CECD	11999
CED2FB0A	6097
CEDBC63E	10668
CEDD1BF7	8578
CEF5823A	4288
CEF6F1DA	4874
CF040F70	6215
CF091B9C	11178
CF0A8D5D	1134
CF1011C5	8068
CF12D37C	2721
CF14EB48	8394
CF24C2F5	7667
CF25BC15	1917
CF2C568E	10000
CF32394C	1903
CF3D6297	5648
CF414BB2	9921
CF49B9D0	12121
CF4DC628	1108
CF55C80C	4010
CF57D443	10952
CF58A5EB	5651
CF5CD5C9	2607
CF5EEF3A	2533
CF60560F	7231
CF61C906	8983
CF6ADE5F	6925
CF6B3B43	11992
CF6BAABF	9122
CF6F94BD	5206
CF766EF6	11933
CF7745E7	4988
CF77D982	10079
CF850EF7	7158
CF91FDF4	10400
CF9293E2	3408
CF94856C	2
CF99F680	478
CF9FFD08	4637
CFB2C2DC	8839
CFB300C3	9704
CFC07507	10884
CFC764DB	2518
CFC92F26	2563
CFD620D7	5467
CFD771A5	1688
CFD7B70D	7175
CFDB1439	8608
CFE00E56	6577
CFE51C27	9406
CFE72AE8	8346
CFEBB70E	8499
CFF713ED	882
CFF7CB97	6488
CFF84700	3213
D0003B45	9550
D003237F	9851
D006C40C	4787
D00A2556	5754
D00CA41F	1092
D00DCF3D	5640
D01AE85C	9508
D023DC47	7378
D02A7B02	11505
D032AF69	3980
D044CBB4	9495
D049EEAD	1231
D04C425B	2848
D05257D3	2488
D052ECBA	9924
D05F9A8B	3872
D062CCC4	6892
D062D14F	2339
D07FBCCA	3769
D081A147	3468
D083D3F8	4647
D08543CC	4711
D08744E7	12133
D087F620	5993
D089B778	11739
D08D6A82	4310
D08E864D	7189
D08F84C5	10374
D09B418B	2332
D0A1A650	11458
D0A39696	6774
D0A457BC	5267
D0A85053	9362
D0ABDEB8	9795
D0B42AF7	9790
D0BC2768	1957
D0BD56B5	5568
D0C0959A	9198
D0C9C44B	7045
D0CD00A2	5748
D0CECD64	12003
D0D59D87	4184
D0D685C4	7798
D0D89B44	2902
D0D8CD93	11076
D0DA7ED1	7281
D0DA859B	604
D0E09DC4	11674
D0E2CF04	6207
D0E89098	7913
D0EC52AA	3571
D0F5977E	3428
D0F8F050	3073
D0FBCACC	12297
D0FF88C9	9017
D1011DC0	11438
D10AB79D	2913
D10F29D5	6706
D11CFD62	5461
D11D71F7	6293
D11F197A	173
D11F5DFC	3544
D122BE2B	10154
D125C0D1	10413
D12E51E3	395
D133A687	6516
D139F822	12140
D14554BA	2646
D14B3746	11484
D14FC0DE	2347
D153E91F	1312
D157F3DA	9113
D16310E2	2241
D165DC53	9320
D16BE27C	9561
D16C5782	10811
D16DCE21	5488
D179BE81	8673
D179DDB9	4995
D17BE897	899
D1966328	10194
D19CC084	9725
D19DF813	2007
D1A8C768	6817
D1B5BBF6	6324
D1B89D02	11495
D1B8CD26	2746
D1BF7BD9	8584
D1C7A5BD	6273
D1C80110	5069
D1C9041B	9253
D1DB3F5D	1681
D1E1BE1A	1014
D1E23FDF	7251
D1E2604A	7293
D1E31353	10107
D1E8BF49	5949
D1E8BFC2	11801
D1EB27DD	590
D1EBCBA7	10425
D1EFAB77	9868
D1F07F0A	118
D1F1C569	11019
D1F519F5	6366
D1FF9621	3958
D209619C	7715
D216DC6C	8405
D217640D	2472
D223942D	1742
D224A8AC	3346
D2271770	6391
D2291109	10039
D22BA74D	10746
D22BEEF8	7099
D22BF2E8	11869
D22CCEF5	4280
D23471E9	6268
D2362440	1272
D23FA5E8	643
D23FB52C	5382
D246C44A	3235
D246E958	10175
D2473974	5627
D24B5A10	5960
D24EE93C	5669
D24F63A7	7594
D255242B	6531
D260544B	10315
D265918B	2756
D267AFEE	1581
D2688EC0	5117
D26E7421	12124
D271BC87	6036
D2726365	11528
D273FE11	3208
D279906C	8555
D28DF752	11045
D2BB9905	3257
D2BFB61E	4835
D2C3ADDE	11958
D2C5B692	10901
D2CA9D60	785
D2CF5CD5	2603
D2D3028F	6184
D2E8B055	7947
D2EE119D	9152
D2EFFED3	5428
D2F0B292	9431
D2F107EE	2063
D2F458C4	2236
D2FAA29A	2130
D2FB0A9F	6101
D2FCBE66	8239
D3028F6E	6188
D3048A26	6997
D30722B4	6311
D30A4419	926
D3116C0D	1217
D312E18C	11617
D31DBD00	4777
D32114B0	7117
D321C2CA	1245
D32AD731	12262
D32BFD75	10643
D33585BC	5440
D3447D77	3541
D346598C	10191
D34E9D47	7516
D3632589	12178
D36BFC61	10757
D36CBB95	3317
D3718A2F	1111
D37CDE1C	2729
D37FCBCB	62
D385E1AA	335
D3866BE0	6558
D38A6475	8465
D394E3F5	11275
D39667C3	6458
D3A678C4	7966
D3A751D4	7519
D3ACE761	218
D3B30A37	5033
D3B4788F	7246
D3BBCA44	2500
D3BC3582	5320
D3BDE834	160
D3BDEA5A	5340
D3BFEC36	1601
D3C0D820	8625
D3C211BD	1537
D3C6D0A4	5259
D3C7A5CD	8009
D3C807F3	9381
D3CF24C2	7663
D3D14B37	11480
D3E42CFE	9396
D3E961B1	6414
D3E97F8F	2927
D3ED8581	10988
D3F5147F	4200
D3F81E9E	4655
D40074D1	3532
D402A4F6	10525
D40608BD	11555
D40D11D7	6287
D41DD2C5	10893
D41F42A1	9355
D42BB3AA	5177
D434FB61	10983
D43664B3	2296
D44146D3	1525
D443514C	10960
D447C606	436
D44AB49A	5108
D45075BC	9982
D451FE07	4205
D4532599	10967
D45410B7	8105
D45CE6B1	11288
D465F8EA	976
D467D58B	6371
D475324A	7526
D478D7DC	4569
D4814047	500
D4836070	7876
D493400C	9844
D495FE84	9050
D4961702	623
D49EBA18	10781
D4A5B388	11056
D4A634C2	917
D4B26D19	1997
D4B28BFA	5391
D4B5CC9E	2624
D4B64449	1939
D4B8EE79	93
D4BC70E6	8478
D4C59187	3935
D4C5ADD6	1349
D4C929F5	7531
D4D31DBD	4773
D4D3E961	6410
D4D66F8F	6133
D4D856CC	8700
D4E03809	10828
D4E1F050	10118
D4E4DF78	4441
D4F98F76	7466
D4FB48B3	4273
D4FF80A3	8367
D5030BFD	691
D50DEBBE	7680
D50EF881	996
D50F6177	8723
D510D0E0	11666
D51D5ED4	4557
D526899D	9883
D527E9B2	11232
D5458910	4084
D551564F	2454
D557F594	8889
D55A9AA5	10472
D55B172A	6838
D56B5ABA	5574
D56DC8C0	9175
D5720307	4013
D57274BB	5419
D5735ECD	6803
D578C186	8435
D5811B7B	10340
D5830E7A	8189
D586E018	10448
D58B1CD2	6379
D592F8BA	6718
D5970AE0	253
D59D87D3	4188
D5AB9485	1039
D5ADA19A	2953
D5B0F43E	3064
D5B59189	3718
D5B5FD3B	150
D5B98E03	849
D5BB1FB8	3383
