ts,iter,mode,class,locks,caps,rssi,temp148,temp146,cfo_hz,capfile
2026-07-07T05:56:21-04:00,296,rearm,VARYING,0/5,"0xC2D17958;0xD6E79830;0xAC943C72;0xD3206C8E;0x2A5D0298;",24.960,56000,59000,,
2026-07-07T05:56:36-04:00,297,rearm,VARYING,0/5,"0xD3843F70;0x19F24584;0x4C270CE8;0xE512088A;0xECA54CA4;",25.181,54000,58000,,
2026-07-07T05:56:51-04:00,298,rearm,VARYING,0/5,"0x1127CFFE;0x9627A5D2;0x90B3A188;0x8E4E7378;0xAC83B436;",25.276,57000,58000,,
2026-07-07T05:57:06-04:00,299,rearm,VARYING,0/5,"0x55195DD4;0x2DAD8EB0;0x67305A62;0x26B117E2;0xD1D6622E;",25.360,55000,58000,,
2026-07-07T05:57:21-04:00,300,rearm,VARYING,0/5,"0xA1283504;0x5037D070;0xB502526;0x7F860142;0xECAD51C0;",25.252,55000,59000,,
2026-07-07T05:59:04-04:00,301,reboot,VARYING,0/5,"0xCB256648;0x33152B22;0xF254BAE4;0x5674CB14;0xA02C243E;",25.116,59000,57000,,
2026-07-07T05:59:19-04:00,302,rearm,VARYING,0/5,"0x85D6D542;0x12F39042;0xF48D9C74;0xE145A4CA;0x75F5D6F6;",25.87,57000,57000,,
2026-07-07T05:59:34-04:00,303,rearm,VARYING,0/5,"0xF8D42C1C;0x653E6322;0x46AB03E0;0x4C1D2A18;0xE3905A70;",25.373,56000,57000,,
2026-07-07T05:59:50-04:00,304,rearm,VARYING,0/5,"0x408DA9EE;0x594B8124;0x93A24A3E;0x97C3BEDC;0xA2B774AA;",25.190,57000,57000,,
2026-07-07T06:00:05-04:00,305,rearm,VARYING,0/5,"0x25FDBC72;0x48619F62;0x94AC435E;0x485BD532;0x8941C660;",25.154,57000,57000,,
2026-07-07T06:00:20-04:00,306,rearm,VARYING,0/5,"0x97319E74;0xD1D3A59C;0xCFB497E2;0x1E4B6F52;0x2F750FE4;",25.401,56000,57000,,
2026-07-07T06:00:35-04:00,307,rearm,VARYING,0/5,"0x26C1DC04;0x1BA93E6E;0x75B0EA2A;0xB7DCF830;0xFA725FF0;",25.270,55000,57000,,
2026-07-07T06:00:50-04:00,308,rearm,VARYING,0/5,"0xDD0F0914;0x9448D78A;0x84B25BE2;0xAA8B4196;0x1658B536;",25.313,55000,58000,,
2026-07-07T06:01:05-04:00,309,rearm,VARYING,0/5,"0x94581E98;0x874F3AE2;0xB127D9A8;0x8B85E9E2;0xE50CF01E;",25.20,56000,58000,,
2026-07-07T06:01:20-04:00,310,rearm,VARYING,0/5,"0x6C1556F8;0xEEAA7432;0xA3132318;0xB3142334;0xB36ABA82;",25.17,57000,59000,,
2026-07-07T06:03:09-04:00,311,reboot,VARYING,0/5,"0x2266F004;0x18A0D59E;0xAE5AB2B4;0xD5301ECA;0xC50A9D38;",25.233,57000,60000,,
2026-07-07T06:03:24-04:00,312,rearm,VARYING,0/5,"0x171E688A;0xE0F321AA;0x66256414;0x5BB90050;0xC42935B4;",25.328,57000,59000,,
2026-07-07T06:03:39-04:00,313,rearm,VARYING,0/5,"0x624B00FA;0x3F1085E2;0xF3160ECA;0xF8130640;0xC2FA941A;",25.333,57000,58000,,
2026-07-07T06:03:54-04:00,314,rearm,VARYING,0/5,"0x6C12E0FC;0xD56F43DA;0xB8818936;0x49FB0E30;0x6F9B200E;",25.183,56000,59000,,
2026-07-07T06:04:09-04:00,315,rearm,VARYING,0/5,"0x30F39232;0x7F3D923E;0xC0B200B2;0xAB32F4E8;0x3D4B739C;",25.279,57000,59000,,
2026-07-07T06:04:24-04:00,316,rearm,VARYING,0/5,"0x9852B462;0x4288095E;0xD51F876;0x3BB09EC0;0x3BB09EC0;",25.309,55000,59000,,
2026-07-07T06:04:39-04:00,317,rearm,VARYING,0/5,"0x992EB1D0;0x62617FC0;0xFAECFCD2;0x7F404590;0xEADD532C;",24.919,56000,57000,,
2026-07-07T06:04:55-04:00,318,rearm,VARYING,0/5,"0x903A58EA;0x728146B0;0x9029C5AC;0xF46A65E8;0xCB2D8D2A;",24.998,55000,58000,,
2026-07-07T06:05:10-04:00,319,rearm,VARYING,0/5,"0x59F16290;0xE4B310B6;0xE2BCC566;0x9E7EB36E;0x4825B014;",25.243,56000,57000,,
2026-07-07T06:05:25-04:00,320,rearm,VARYING,0/5,"0x95F639D6;0xC6E0F222;0xCD18C916;0x80A0FAEE;0x3FA7EC00;",25.409,56000,60000,,
2026-07-07T06:07:19-04:00,321,reboot,VARYING,0/5,"0x67A282BC;0x5C4CF3EE;0xD1CBF80E;0x7832291E;0xEC4B3A00;",25.207,58000,58000,,
2026-07-07T06:07:34-04:00,322,rearm,VARYING,0/5,"0x5D8E5AE4;0x5F90C8B2;0xBD852724;0x8166188E;0xAFA65A52;",25.113,57000,58000,,
2026-07-07T06:07:49-04:00,323,rearm,VARYING,0/5,"0xAD1CDC0;0x2E693D8;0x0;0xE83C5B2;0x400220A4;",25.119,57000,57000,,
2026-07-07T06:08:04-04:00,324,rearm,VARYING,0/5,"0x80BF0B1E;0xEFD52CF2;0x8E63339C;0x11CB64CE;0x8F08CEF2;",25.125,57000,57000,,
2026-07-07T06:08:20-04:00,325,rearm,VARYING,0/5,"0x6415121E;0x7F25A7D0;0x7F25A7D0;0x2DF45CEE;0x4F034F2E;",24.958,56000,57000,,
2026-07-07T06:08:35-04:00,326,rearm,VARYING,0/5,"0x28AD0210;0x475993CC;0xE2EB002C;0xE2E43192;0x33D1C1E;",25.23,56000,57000,,
2026-07-07T06:08:50-04:00,327,rearm,VARYING,0/5,"0x1EDC1298;0xA9745D3A;0xE762EF7C;0x7AFC06DE;0xBC7A9006;",25.53,54000,57000,,
2026-07-07T06:09:05-04:00,328,rearm,VARYING,0/5,"0x7AC4AF48;0xD71341AE;0xF67D479A;0x71F92D06;0x8442245A;",24.926,55000,59000,,
2026-07-07T06:09:20-04:00,329,rearm,VARYING,0/5,"0xBABC4FE6;0xCCCB8AFA;0x3FC104FE;0x7C01010;0x5ADD1080;",25.255,55000,57000,,
2026-07-07T06:09:35-04:00,330,rearm,VARYING,0/5,"0x35B8D11C;0x43EAD5EA;0xDE544EAA;0x3199D93A;0x4C981B00;",25.373,56000,57000,,
2026-07-07T06:11:35-04:00,331,reboot,VARYING,0/5,"0x69CB8E74;0x9543F37C;0x32DD3536;0x3B91632;0x4D110B72;",25.285,57000,58000,,
2026-07-07T06:11:50-04:00,332,rearm,VARYING,0/5,"0xCD27904;0xB00AE008;0x1E555252;0xAC523ED2;0x9A4413A8;",25.411,57000,57000,,
2026-07-07T06:12:05-04:00,333,rearm,VARYING,0/5,"0x58BC3634;0x543580AA;0xD5EE00C4;0x9EC20B6E;0x42F83EA0;",25.202,57000,58000,,
2026-07-07T06:12:21-04:00,334,rearm,VARYING,0/5,"0x78D3906;0x77FB830;0xCF88636C;0xF3FE9A60;0x7D7D24F2;",25.212,57000,57000,,
2026-07-07T06:12:36-04:00,335,rearm,VARYING,0/5,"0x6FD39046;0x2E18518E;0x5AB42F24;0x5AB42F24;0xE3E827E2;",25.237,57000,58000,,
2026-07-07T06:12:51-04:00,336,rearm,VARYING,0/5,"0x7C7379C;0xEC3F8C68;0x41AD6BA2;0x31ED4E66;0xCC493D18;",25.123,57000,57000,,
2026-07-07T06:13:06-04:00,337,rearm,VARYING,0/5,"0xF145ACB0;0xD42870CA;0xBA45223E;0x1BDEB1AC;0xC80A49E0;",25.254,55000,57000,,
2026-07-07T06:13:21-04:00,338,rearm,VARYING,0/5,"0x9F2C7400;0xC8A857FE;0xA7A204BA;0x92111958;0x7930864E;",25.45,56000,60000,,
2026-07-07T06:13:36-04:00,339,rearm,VARYING,0/5,"0x8B46D46E;0xAFDD6904;0x5FE00C36;0x156B980C;0xBFB110AE;",25.224,54000,58000,,
2026-07-07T06:13:51-04:00,340,rearm,VARYING,0/5,"0x4008A0FE;0x45996006;0x6AD94EE0;0xDA2BFBA6;0x30E55E72;",25.233,55000,57000,,
2026-07-07T06:15:40-04:00,341,reboot,VARYING,0/5,"0x83750612;0xC4895100;0x63CF8A66;0x3A8A6442;0xC18EF412;",25.09,57000,59000,,
2026-07-07T06:15:55-04:00,342,rearm,VARYING,0/5,"0xA03D1D54;0x5B1D5B10;0x533E3EB0;0x68409ACE;0xB27A76;",25.280,57000,59000,,
2026-07-07T06:16:10-04:00,343,rearm,VARYING,0/5,"0x85AD6DD2;0xA74B10;0x994C8176;0x8055CBA2;0xCA48ECD2;",25.22,57000,59000,,
2026-07-07T06:16:25-04:00,344,rearm,VARYING,0/5,"0x2265E51E;0x5D5595D4;0x4070C970;0x864CE474;0x34990B12;",25.161,56000,57000,,
2026-07-07T06:16:40-04:00,345,rearm,VARYING,0/5,"0x907E9024;0xF2EAB4D2;0xFD517D34;0xCC12734E;0xA35CEEE4;",25.29,57000,59000,,
2026-07-07T06:16:55-04:00,346,rearm,VARYING,0/5,"0x5FB9B344;0x930792C6;0x930792C6;0xB8448A68;0x24512AFA;",25.100,56000,59000,,
2026-07-07T06:17:10-04:00,347,rearm,VARYING,0/5,"0x74D08CE0;0xFE97F1B4;0x7E7F1C52;0x7F8102DA;0x7C62410;",25.266,55000,58000,,
2026-07-07T06:17:25-04:00,348,rearm,VARYING,0/5,"0xFA755710;0x19D44002;0xDC766D3E;0x2;0x6FD92B20;",25.345,54000,59000,,
2026-07-07T06:17:41-04:00,349,rearm,VARYING,0/5,"0x1B443486;0x4391C88A;0x689A8588;0x182D936A;0x3F8FB698;",25.62,55000,59000,,
2026-07-07T06:17:56-04:00,350,rearm,VARYING,0/5,"0x3D1D3A2;0x9C544178;0x70A7980A;0x64D22B94;0xBA68FE86;",25.196,55000,58000,,
2026-07-07T06:19:49-04:00,351,reboot,VARYING,0/5,"0xE5F9A3A4;0xE5F9A3A4;0xB673A3EC;0x3DFF4098;0x3DFF4098;",25.260,58000,57000,,
2026-07-07T06:20:04-04:00,352,rearm,VARYING,0/5,"0x680F0E24;0x169E34C8;0x14892B88;0x39CC8E1E;0x1996F48A;",25.324,57000,57000,,
2026-07-07T06:20:19-04:00,353,rearm,VARYING,0/5,"0xED8200E0;0x906640FA;0x55EF9E64;0x1F807C;0xC5523DDC;",25.296,57000,57000,,
2026-07-07T06:20:34-04:00,354,rearm,VARYING,0/5,"0x3130BE26;0x11C8C608;0x3B38F5EC;0x4CC528B0;0x3F533B26;",25.32,56000,57000,,
2026-07-07T06:20:49-04:00,355,rearm,VARYING,0/5,"0xFACEA670;0x9279443E;0xDFB8DD12;0xDD110D64;0xFE9CFADE;",25.36,56000,58000,,
2026-07-07T06:21:05-04:00,356,rearm,VARYING,0/5,"0xA6769CE0;0xE1F191EC;0x5F34B944;0x26969FE2;0x2D7721F0;",25.189,57000,58000,,
2026-07-07T06:21:20-04:00,357,rearm,VARYING,0/5,"0x1BE0E554;0x1A98166A;0x2DF50FA8;0x1112562C;0x1A8D820;",25.188,56000,60000,,
2026-07-07T06:21:35-04:00,358,rearm,VARYING,0/5,"0x8AF27AC0;0xF1B13EBA;0xE0E5CEB4;0x7CC2A0DA;0x6412E03A;",24.916,54000,60000,,
2026-07-07T06:21:50-04:00,359,rearm,VARYING,0/5,"0xA4BB0C80;0x3BC44DC2;0x2F63B294;0xA51BA566;0xD416B72E;",25.59,56000,57000,,
2026-07-07T06:22:05-04:00,360,rearm,VARYING,0/5,"0x646C2CD0;0x8E58EAB4;0x65323A32;0x7D50610A;0x85BDCE9C;",25.186,56000,57000,,
2026-07-07T06:23:56-04:00,361,reboot,VARYING,0/5,"0xF196352C;0x879E6264;0x8F234160;0xB9132FE0;0x381E7978;",25.176,58000,58000,,
2026-07-07T06:24:11-04:00,362,rearm,VARYING,0/5,"0x3E59F53E;0x4F8D4CAA;0xE7D5D0CC;0x3E44D6F2;0xA9DA05A8;",25.134,58000,58000,,
2026-07-07T06:24:26-04:00,363,rearm,VARYING,0/5,"0x4AD78F44;0x880C053E;0x60626284;0x3E8E3B18;0xFB163C46;",25.328,57000,58000,,
2026-07-07T06:24:41-04:00,364,rearm,VARYING,0/5,"0xBD61950;0x16A453B6;0x2E93D91C;0x90281B06;0x41403022;",25.185,56000,58000,,
2026-07-07T06:24:56-04:00,365,rearm,VARYING,0/5,"0x8DE9659C;0x847831DA;0x2EA34EA4;0xCB24C008;0x80214CA;",24.945,55000,57000,,
2026-07-07T06:25:11-04:00,366,rearm,VARYING,0/5,"0x8EBD06DC;0x88350066;0xEF15636;0xB6254972;0xAACF3D6;",25.405,56000,58000,,
2026-07-07T06:25:26-04:00,367,rearm,VARYING,0/5,"0xDC579B3C;0xBD30D502;0x3CD633B4;0x4CA6B902;0xE118AA4;",25.294,56000,57000,,
2026-07-07T06:25:42-04:00,368,rearm,VARYING,0/5,"0x1908DC02;0x2D7659CE;0x4651FF5E;0x3F9E28B4;0x85991B46;",25.233,56000,57000,,
2026-07-07T06:25:57-04:00,369,rearm,VARYING,0/5,"0x60F23804;0xB8A4500C;0x6DEB69D6;0xF0C07F56;0x56BB8CE6;",24.958,55000,57000,,
2026-07-07T06:26:12-04:00,370,rearm,VARYING,0/5,"0x6109AFE0;0xDE506094;0xDE506094;0xDE506094;0xB1B7AB6A;",25.205,54000,57000,,
2026-07-07T06:28:03-04:00,371,reboot,VARYING,0/5,"0xE8EB9EE4;0x55501AA2;0x38FAF8F2;0xE8A02AC6;0x9630999C;",25.283,59000,59000,,
2026-07-07T06:28:18-04:00,372,rearm,VARYING,0/5,"0x80920A56;0xA96D504A;0x15876C5E;0x22BD228;0xB3C202E6;",25.92,57000,57000,,
2026-07-07T06:28:33-04:00,373,rearm,VARYING,0/5,"0xDB1A2074;0x378B7F40;0x3D176FB8;0x7F80D7BE;0x7F80D7BE;",25.350,55000,57000,,
2026-07-07T06:28:48-04:00,374,rearm,VARYING,0/5,"0xC22DDF44;0xB4E87C0E;0xB98BB10;0x37778B02;0xC86AEC82;",25.107,55000,58000,,
2026-07-07T06:29:03-04:00,375,rearm,VARYING,0/5,"0x21597D58;0x59D40120;0x147D5EAA;0xC10907B8;0xF56BAD64;",25.29,55000,57000,,
2026-07-07T06:29:19-04:00,376,rearm,VARYING,0/5,"0xE96697EA;0x5302BB2C;0x3381EEBC;0x973959A8;0x178C01D4;",25.189,54000,57000,,
2026-07-07T06:29:34-04:00,377,rearm,VARYING,0/5,"0x495CD666;0x7C6115D6;0xF9CF2262;0xFDB642E0;0xA9B26FDA;",25.263,56000,57000,,
2026-07-07T06:29:49-04:00,378,rearm,VARYING,0/5,"0x58C87B7C;0x1CE4A072;0x4FC3B5A0;0x4FC3B5A0;0x4FC3B5A0;",24.955,56000,57000,,
2026-07-07T06:30:04-04:00,379,rearm,VARYING,0/5,"0x6BEC9952;0x231C79A6;0x8D7D6408;0x6A2A56A0;0xFC668028;",25.470,54000,57000,,
2026-07-07T06:30:19-04:00,380,rearm,VARYING,0/5,"0x9001AF32;0xB9F43102;0xE746984;0xE2F33C0;0x8AF2F312;",25.335,56000,57000,,
2026-07-07T06:32:07-04:00,381,reboot,VARYING,0/5,"0x8C532066;0xA50836E0;0x495A4166;0xDF4BE510;0x52B135D6;",24.915,59000,57000,,
2026-07-07T06:32:22-04:00,382,rearm,VARYING,0/5,"0x5D7E3716;0x52BADF48;0xF921073E;0x164BA00C;0x5A64F3F8;",25.118,58000,58000,,
2026-07-07T06:32:38-04:00,383,rearm,VARYING,0/5,"0xFE63C262;0xE3FE415E;0x1FFAAA96;0xF34BF33E;0x4CE05938;",25.406,55000,58000,,
2026-07-07T06:32:53-04:00,384,rearm,VARYING,0/5,"0x3845219E;0x5BE483E4;0x83B093B8;0x53E39C4E;0x4D380BB4;",25.288,57000,57000,,
2026-07-07T06:33:08-04:00,385,rearm,VARYING,0/5,"0x385CCF18;0x2E3292BE;0x231881E6;0x77BB4996;0x40ED916C;",25.302,56000,57000,,
2026-07-07T06:33:23-04:00,386,rearm,VARYING,0/5,"0xD62E7CBC;0xD5768AE8;0xF4E0E162;0xAA97D7A;0x65D6A5C2;",25.84,57000,57000,,
2026-07-07T06:33:38-04:00,387,rearm,VARYING,0/5,"0xD6E37234;0x31C20FA;0x5800855C;0x642801A6;0x85376A60;",24.919,54000,57000,,
2026-07-07T06:33:53-04:00,388,rearm,VARYING,0/5,"0x944BCAFE;0x112B2C84;0x5169B4EA;0xD5B48190;0x51DF1606;",25.124,54000,57000,,
2026-07-07T06:34:08-04:00,389,rearm,VARYING,0/5,"0x2D2BA39A;0x27684F4E;0xC47D0808;0xF987FBF8;0x28236CA2;",25.427,54000,57000,,
2026-07-07T06:34:24-04:00,390,rearm,VARYING,0/5,"0xDA7F702C;0x4BABE8E0;0x65C71B12;0x61898AB4;0xEB18FA3A;",25.143,55000,57000,,
2026-07-07T06:36:17-04:00,391,reboot,VARYING,0/5,"0x6EABA65A;0x2BA50D8E;0x7B4238B2;0x81176494;0x5ED53468;",25.375,59000,59000,,
2026-07-07T06:36:32-04:00,392,rearm,VARYING,0/5,"0x155D8E04;0x824655EE;0xFB20A5D4;0x7B307676;0x1E6A2324;",25.69,57000,57000,,
2026-07-07T06:36:47-04:00,393,rearm,VARYING,0/5,"0x8ABD0890;0xB37F56D2;0xD2FD0;0x45B8C4D4;0x7E79EE12;",25.189,56000,57000,,
2026-07-07T06:37:02-04:00,394,rearm,VARYING,0/5,"0x586791F4;0x365646CE;0xE9089948;0xAA09AC6A;0xC75DA59A;",24.980,55000,59000,,
2026-07-07T06:37:17-04:00,395,rearm,VARYING,0/5,"0x22F30C76;0xD8F4630;0x6DE4B5E2;0xEAB2D14;0x21D2F3B0;",25.62,56000,58000,,
2026-07-07T06:37:32-04:00,396,rearm,VARYING,0/5,"0x79F90478;0x39EC0432;0x606A62AE;0x5C8747FA;0x5C8747FA;",25.296,55000,57000,,
2026-07-07T06:37:48-04:00,397,rearm,VARYING,0/5,"0x6AA27E5E;0xD5A4624E;0xB6E7C026;0xB97BA6DA;0x9F6C3C7E;",24.956,55000,58000,,
2026-07-07T06:38:03-04:00,398,rearm,VARYING,0/5,"0x98ABFFFE;0xC3C731BC;0xE601504;0xA985174E;0x3AC55886;",25.402,55000,57000,,
2026-07-07T06:38:18-04:00,399,rearm,VARYING,0/5,"0x82FA4A;0x4CD32CEA;0x8A0DB028;0x9B5F5C5C;0xA0094E42;",25.125,55000,59000,,
2026-07-07T06:38:33-04:00,400,rearm,VARYING,0/5,"0x9687C2D6;0x5A2E481E;0x638B1E9C;0x20322E80;0xBEA16C46;",25.290,55000,57000,,
2026-07-07T06:40:22-04:00,401,reboot,VARYING,0/5,"0xA4A2CF98;0xC5A09334;0xD1914F3C;0xCF1C31DA;0x5501FF20;",24.956,57000,58000,,
2026-07-07T06:40:37-04:00,402,rearm,VARYING,0/5,"0xD140D658;0x1CC71B4C;0xF51B3B84;0x691EC59C;0x694DB258;",25.55,57000,57000,,
2026-07-07T06:40:52-04:00,403,rearm,VARYING,0/5,"0x18365CE0;0xCC43B128;0x69DAF59A;0xE293B014;0x53325314;",25.352,57000,58000,,
2026-07-07T06:41:07-04:00,404,rearm,VARYING,0/5,"0xAE2B9088;0x953C4190;0x49C4866A;0x65DBC20;0x68BCDA90;",25.155,55000,57000,,
2026-07-07T06:41:22-04:00,405,rearm,VARYING,0/5,"0x64097938;0x214DAFE;0xEBCB0CE;0x5DB14C74;0x8E306394;",25.182,55000,58000,,
2026-07-07T06:41:37-04:00,406,rearm,VARYING,0/5,"0x45091372;0xC5954AD6;0xD7604BA2;0xC3224D22;0x53871216;",25.268,54000,57000,,
2026-07-07T06:41:53-04:00,407,rearm,VARYING,0/5,"0x230250DA;0xE8DBCDCC;0x444E226C;0x76C37970;0xA4B0A6F6;",25.192,57000,57000,,
2026-07-07T06:42:08-04:00,408,rearm,VARYING,0/5,"0x306AE590;0x5861305C;0x56851304;0x2DA597C;0x34E0A232;",24.999,54000,59000,,
2026-07-07T06:42:23-04:00,409,rearm,VARYING,0/5,"0xA72C7D00;0x14A0FFA8;0xDD9571E0;0x4F5A5E9E;0xCC750226;",25.348,56000,58000,,
2026-07-07T06:42:38-04:00,410,rearm,VARYING,0/5,"0x68CBA792;0xE794783E;0x4E1FFC1C;0x2831C1AC;0x4E806B0;",25.285,55000,60000,,
2026-07-07T06:44:25-04:00,411,reboot,VARYING,0/5,"0x2177D46A;0x5903261A;0x2ED1FA8E;0xE47F3ABA;0xCC74EB6;",25.176,57000,58000,,
2026-07-07T06:44:40-04:00,412,rearm,VARYING,0/5,"0xEE9CA02E;0x3B6ECAB4;0x64235210;0xCDC9BBEC;0x15823D34;",25.62,58000,57000,,
2026-07-07T06:44:55-04:00,413,rearm,VARYING,0/5,"0x53E22722;0xDFFE24AC;0x2770F616;0xC8D11D12;0xCBAB176;",25.105,57000,57000,,
2026-07-07T06:45:10-04:00,414,rearm,STABLEWRONG,0/5,"0xA07CA0;0xA07CA0;0xA07CA0;0xA07CA0;0x6383C30A;",24.988,57000,58000,,
2026-07-07T06:45:26-04:00,415,rearm,VARYING,0/5,"0x1BB803D8;0xAB681968;0x20C81AE4;0x682EF612;0x85FCD06E;",25.136,55000,59000,,
2026-07-07T06:45:41-04:00,416,rearm,VARYING,0/5,"0x48887722;0xAE99C986;0x89122C74;0x781EE9A8;0x2501F2BA;",25.14,56000,59000,,
2026-07-07T06:45:56-04:00,417,rearm,VARYING,0/5,"0x62FBC5A2;0x8A60C294;0x7FE0102C;0x9AF18C84;0x46F46A62;",25.392,56000,58000,,
2026-07-07T06:46:11-04:00,418,rearm,VARYING,0/5,"0x6D73C236;0x35518E84;0xA98F0A32;0x161199EA;0x0;",25.182,55000,59000,,
2026-07-07T06:46:26-04:00,419,rearm,VARYING,0/5,"0xA62D1634;0x6A4C64BC;0xDB247B64;0xE1AB3380;0x48552C1A;",25.215,55000,57000,,
2026-07-07T06:46:41-04:00,420,rearm,VARYING,0/5,"0xBABACBEC;0xBABACBEC;0xBABACBEC;0x86565E8A;0xE60E98C0;",25.307,55000,57000,,
2026-07-07T06:48:29-04:00,421,reboot,VARYING,0/5,"0xA474BA10;0x3320502;0x753B6206;0x1E2F762A;0x787933B2;",25.267,59000,58000,,
2026-07-07T06:48:45-04:00,422,rearm,VARYING,0/5,"0xD8858A8A;0x65D4D71C;0x1D413FEC;0x471CB2B0;0xE4D264E4;",25.280,58000,59000,,
2026-07-07T06:49:00-04:00,423,rearm,VARYING,0/5,"0xD6E3A540;0xAF8A52EA;0x28B75C42;0x17CE98A;0x1F3FDC32;",25.270,57000,58000,,
2026-07-07T06:49:15-04:00,424,rearm,VARYING,0/5,"0x66560EE8;0x3184304A;0xEBCC71EC;0x6A76E12E;0x33785866;",25.234,56000,59000,,
2026-07-07T06:49:30-04:00,425,rearm,VARYING,0/5,"0x3F63F3A4;0xE28B5DCE;0xCCB8B8F6;0xC5421AB8;0x9ED48CA2;",25.381,55000,57000,,
2026-07-07T06:49:45-04:00,426,rearm,VARYING,0/5,"0xA2A41C98;0xFF883932;0xE143F1E4;0x102C3E66;0x9457820E;",25.193,55000,58000,,
2026-07-07T06:50:00-04:00,427,rearm,VARYING,0/5,"0x382BB9BE;0xE326F0CE;0x8CE7795A;0x5C4338A4;0x4EB99C1C;",24.918,55000,58000,,
2026-07-07T06:50:15-04:00,428,rearm,VARYING,0/5,"0x5DC5BE30;0xD6D684FA;0x321F9E1E;0xE1E4CE76;0x948D699E;",24.967,54000,58000,,
2026-07-07T06:50:31-04:00,429,rearm,VARYING,0/5,"0x8ACE6248;0x50390888;0xB3131B20;0x7F3D8E9E;0xDC422AAC;",25.189,55000,58000,,
2026-07-07T06:50:46-04:00,430,rearm,VARYING,0/5,"0x2110FB74;0x699AAE8;0x6E9101D6;0x7037FE06;0xE7E4BCCE;",25.141,54000,58000,,
2026-07-07T06:52:34-04:00,431,reboot,VARYING,0/5,"0xC9D3973A;0xE8CBE9C6;0x6B4DAE08;0xC60E7B6;0xB2020D32;",25.228,58000,60000,,
2026-07-07T06:52:49-04:00,432,rearm,VARYING,0/5,"0x1FE87A12;0x4C2E3D48;0xBBCBF62C;0xE697B44E;0x3C8E5B14;",25.33,57000,60000,,
2026-07-07T06:53:04-04:00,433,rearm,VARYING,0/5,"0x5694F202;0xC745F01C;0x4296DD4E;0x3B820702;0x305B3240;",25.31,57000,59000,,
2026-07-07T06:53:19-04:00,434,rearm,VARYING,0/5,"0x336E586E;0xD4918084;0x281E16E8;0x64BFB7DC;0xBDE9C51C;",25.133,57000,58000,,
2026-07-07T06:53:34-04:00,435,rearm,VARYING,0/5,"0x9AEE3A0C;0x9D14EABC;0xA3912D0C;0xC7E2068;0xC8D723FC;",25.164,55000,59000,,
2026-07-07T06:53:50-04:00,436,rearm,VARYING,0/5,"0xAC890046;0x8D17C9FC;0x8BD6165A;0xD2565950;0x33B2E580;",25.229,55000,58000,,
2026-07-07T06:54:05-04:00,437,rearm,VARYING,0/5,"0x428AE39C;0x171ED2E4;0xF40781C4;0xC908118C;0x456EAF70;",25.119,56000,59000,,
2026-07-07T06:54:20-04:00,438,rearm,VARYING,0/5,"0xFDBEE85A;0xBE1E1D96;0x2DA681F2;0xF92E0D10;0x3803631E;",25.484,56000,59000,,
2026-07-07T06:54:35-04:00,439,rearm,VARYING,0/5,"0x7D162F0A;0x6F842492;0x6F842492;0x57A1CAB0;0x3CD417D0;",25.403,55000,59000,,
2026-07-07T06:54:50-04:00,440,rearm,VARYING,0/5,"0x18779276;0x7A63AC16;0xD627598E;0x2BA0FADE;0x298C2028;",25.290,54000,58000,,
2026-07-07T06:56:33-04:00,441,reboot,VARYING,0/5,"0x6FA41B76;0x24032CA4;0x8FA0562C;0x11E40F34;0x801DFED2;",25.206,59000,58000,,
2026-07-07T06:56:48-04:00,442,rearm,VARYING,0/5,"0x89B69A54;0xA47A1638;0x1624B22C;0x8E54B266;0xC4C9C2A;",25.211,60000,58000,,
2026-07-07T06:57:03-04:00,443,rearm,VARYING,0/5,"0x11609E18;0x82F55784;0x67059098;0x8DFC99C6;0x78A12238;",25.193,57000,57000,,
2026-07-07T06:57:18-04:00,444,rearm,VARYING,0/5,"0xEF3A8D36;0x491D88DA;0x5A70F646;0x249562C8;0xB3569770;",25.279,57000,58000,,
2026-07-07T06:57:33-04:00,445,rearm,VARYING,0/5,"0x326D4F50;0x309AE0B6;0xD94CE528;0x41ED43D6;0xA0B3A98E;",25.214,56000,58000,,
2026-07-07T06:57:49-04:00,446,rearm,VARYING,0/5,"0x3A28FD8E;0x8FA58C76;0x13F513DE;0x96C2D9F0;0xB374404E;",25.296,57000,58000,,
2026-07-07T06:58:04-04:00,447,rearm,VARYING,0/5,"0x9679961C;0x9679961C;0x9679961C;0x2B634D58;0xB504C35C;",25.77,54000,58000,,
2026-07-07T06:58:19-04:00,448,rearm,VARYING,0/5,"0x45C369FE;0x18495ED8;0xE54FED12;0x55039210;0xE5BD452;",24.980,55000,58000,,
2026-07-07T06:58:34-04:00,449,rearm,VARYING,0/5,"0xBC82FA70;0xCA8CA8AC;0xD266F6C;0xF9D78D74;0x0;",25.348,54000,58000,,
2026-07-07T06:58:49-04:00,450,rearm,VARYING,0/5,"0x5F96188;0xC68B1196;0xACACDBC6;0xE96681FA;0x50116440;",25.330,56000,59000,,
2026-07-07T07:00:39-04:00,451,reboot,VARYING,0/5,"0xA3B748A0;0xB7561232;0xD1AC15AC;0xF81C19EC;0xE7C7E45E;",25.151,58000,57000,,
2026-07-07T07:00:54-04:00,452,rearm,VARYING,0/5,"0xDE5140C8;0x1492E7D8;0x4D339976;0x3613D39C;0x49C165DA;",25.01,59000,59000,,
