# ev,win,rel,sidx,beat,occ,vpush,vpop,popEmpty,pushFull,rhPhase,rhOutI,rhOutQ,rhValidOut,cfcI,cfcQ,cfcV,cfcEst,csI,csQ,csV,pdI,pdQ,pdV,corrV,corrD,corrThr,psRunmax,psTref,psTrefRaw,psToff,psNewpk,toffVal,taRef,taAcc,taArmed,taSync,pcI,pcQ,pcV,pcStart,pcEnd,sdcAct,r3sSkips,r3sArmed,guard
# win=1 the event window; win=0 the SAME intra-frame phase one air frame (49332 enb beats) earlier, i.e. a matched no-event reference
0,1,46,2023053,2023052,2,0,0,0,0,3,11916,-11548,0,0,0,0,2097142,-11887,-11638,1,11508,-11968,0,0,0,193594470,69305625,71,71,30,0,0,83,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,47,2023054,2023053,2,1,1,0,0,0,11916,-11548,1,-14903,8029,1,2097142,0,0,0,11508,-11968,0,0,0,193594470,69305625,71,71,30,0,0,84,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,48,2023055,2023054,2,0,0,0,0,1,11916,-11548,0,0,0,0,2097142,0,0,0,11508,-11968,1,0,0,193594470,69305625,71,71,30,0,0,84,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,49,2023056,2023055,2,0,0,0,0,2,-11688,-11612,0,0,0,0,2097142,0,0,0,11508,-11968,0,1,2119250,209730239,69305625,71,71,30,0,0,84,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,50,2023057,2023056,2,0,0,0,0,3,-11688,-11612,0,0,0,0,2097142,11648,-11540,1,11650,-11577,0,0,0,193926911,69305625,72,72,30,0,0,84,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,51,2023058,2023057,2,1,1,0,0,0,-11688,-11612,1,14883,-7823,1,2097142,0,0,0,11650,-11577,0,0,0,193926911,69305625,72,72,30,0,0,85,62,0,0,-11531,11995,1,1,0,1,1,2779054081,0
0,1,52,2023059,2023058,2,0,0,0,0,1,-11688,-11612,0,0,0,0,2097142,0,0,0,11650,-11577,1,0,0,193926911,69305625,72,72,30,0,0,85,62,0,0,-11531,11995,0,0,0,1,1,2779054081,0
0,1,53,2023060,2023059,2,0,0,0,0,2,-11608,-11632,0,0,0,0,2097142,0,0,0,11650,-11577,0,0,0,209438503,69305625,72,72,30,0,0,85,62,0,0,11883,11493,0,0,0,1,1,2779054081,0
0,1,54,2023061,2023060,2,0,0,0,0,3,-11608,-11632,0,0,0,0,2097142,11816,-11754,1,11526,-11610,0,0,0,193380334,69305625,72,72,30,0,0,85,62,0,0,11883,11493,0,0,0,1,1,2779054081,0
0,1,55,2023062,2023061,2,1,1,0,0,0,-11608,-11632,1,-8267,-14487,1,2097142,0,0,0,11526,-11610,0,0,0,193380334,69305625,72,72,30,0,0,86,62,0,0,11883,11493,1,0,0,1,1,2779054081,0
0,1,56,2023063,2023062,2,0,0,0,0,1,-11608,-11632,0,0,0,0,2097142,0,0,0,11526,-11610,1,0,0,193380334,69305625,72,72,30,0,0,86,62,0,0,11883,11493,0,0,0,1,1,2779054081,0
0,1,57,2023064,2023063,2,0,0,0,0,2,-11560,-11560,0,0,0,0,2097142,0,0,0,11526,-11610,0,1,5296010,208773653,69305625,72,72,30,0,0,86,62,0,0,-11920,11640,0,0,0,1,1,2779054081,0
0,1,58,2023065,2023064,2,0,0,0,0,3,-11560,-11560,0,0,0,0,2097142,-11958,11981,1,11709,-11666,0,0,0,193231211,69305625,73,73,30,0,0,86,62,0,0,-11920,11640,0,0,0,1,1,2779054081,0
0,1,59,2023066,2023065,2,1,1,0,0,0,-11560,-11560,1,14832,-7764,1,2097142,0,0,0,11709,-11666,0,0,0,193231211,69305625,73,73,30,0,0,87,62,0,0,-11920,11640,1,0,0,1,1,2779054081,0
0,1,60,2023067,2023066,2,0,0,0,0,1,-11560,-11560,0,0,0,0,2097142,0,0,0,11709,-11666,1,0,0,193231211,69305625,73,73,30,0,0,87,62,0,0,-11920,11640,0,0,0,1,1,2779054081,0
0,1,61,2023068,2023067,2,0,0,0,0,2,-11812,-11768,0,0,0,0,2097142,0,0,0,11709,-11666,0,1,2071066,208918221,69305625,73,73,30,0,0,87,62,0,0,-11453,-11725,0,0,0,1,1,2779054081,0
0,1,62,2023069,2023068,2,0,0,0,0,3,-11812,-11768,0,0,0,0,2097142,12057,-11720,1,-12017,11809,0,0,0,192801429,69305625,74,74,30,0,0,87,62,0,0,-11453,-11725,0,0,0,1,1,2779054081,0
0,1,63,2023070,2023069,2,1,1,0,0,0,-11812,-11768,1,-8142,-14433,1,2097142,0,0,0,-12017,11809,0,0,0,192801429,69305625,74,74,30,0,0,88,62,0,0,-11453,-11725,1,0,0,1,1,2779054081,0
0,1,64,2023071,2023070,2,0,0,0,0,1,-11812,-11768,0,0,0,0,2097142,0,0,0,-12017,11809,1,0,0,192801429,69305625,74,74,30,0,0,88,62,0,0,-11453,-11725,0,0,0,1,1,2779054081,0
1,0,-64,2368147,2368146,1,0,0,0,0,1,11496,-11652,0,0,0,0,2097142,0,0,0,11674,11692,1,0,0,192317006,0,12,12,30,0,0,24,30,1,0,-11432,-11704,0,0,0,1,1,2779054081,0
1,0,-63,2368148,2368147,1,0,0,0,0,2,11764,11888,0,0,0,0,2097142,0,0,0,11674,11692,0,1,5463977,207355803,0,12,12,30,0,0,24,30,1,0,-11580,11725,0,0,0,1,1,2779054081,0
1,0,-62,2368149,2368148,1,1,0,0,0,3,11764,11888,0,0,0,0,2097142,-11637,12033,1,11758,11714,0,0,0,191544402,0,13,13,30,0,0,24,30,1,0,-11580,11725,0,0,0,1,1,2779054081,0
1,0,-61,2368150,2368149,2,0,1,0,0,0,11764,11888,1,15435,5599,1,2097142,0,0,0,11758,11714,0,0,0,191544402,0,13,13,30,0,0,25,30,1,0,-11580,11725,1,0,0,1,1,2779054081,0
1,0,-60,2368151,2368150,1,0,0,0,0,1,11764,11888,0,0,0,0,2097142,0,0,0,11758,11714,1,0,0,191544402,0,13,13,30,0,0,25,30,1,0,-11580,11725,0,0,0,1,1,2779054081,0
1,0,-59,2368152,2368151,1,0,0,0,0,2,-12088,11548,0,0,0,0,2097142,0,0,0,11758,11714,0,1,33745265,206595267,0,13,13,30,0,0,25,30,1,0,-11437,-11650,0,0,0,1,1,2779054081,0
1,0,-58,2368153,2368152,1,1,0,0,0,3,-12088,11548,0,0,0,0,2097142,11973,11507,1,-11616,-11657,0,0,0,190606420,0,14,14,30,0,0,25,30,1,0,-11437,-11650,0,0,0,1,1,2779054081,0
1,0,-57,2368154,2368153,2,0,1,0,0,0,-12088,11548,1,15916,5483,1,2097142,0,0,0,-11616,-11657,0,0,0,190606420,0,14,14,30,0,0,26,30,1,0,-11437,-11650,1,0,0,1,1,2779054081,0
1,0,-56,2368155,2368154,1,0,0,0,0,1,-12088,11548,0,0,0,0,2097142,0,0,0,-11616,-11657,1,0,0,190606420,0,14,14,30,0,0,26,30,1,0,-11437,-11650,0,0,0,1,1,2779054081,0
1,0,-55,2368156,2368155,1,0,0,0,0,2,11928,11776,0,0,0,0,2097142,0,0,0,-11616,-11657,0,1,535833,206624615,0,14,14,30,0,0,26,30,1,0,-11613,-11676,0,0,0,1,1,2779054081,0
1,0,-54,2368157,2368156,1,1,0,0,0,3,11928,11776,0,0,0,0,2097142,-11965,11743,1,-11812,-11821,0,0,0,190595017,0,15,15,30,0,0,26,30,1,0,-11613,-11676,0,0,0,1,1,2779054081,0
1,0,-53,2368158,2368157,2,0,1,0,0,0,11928,11776,1,-16101,-5498,1,2097142,0,0,0,-11812,-11821,0,0,0,190595017,0,15,15,30,0,0,27,30,1,0,-11613,-11676,1,0,0,1,1,2779054081,0
1,0,-52,2368159,2368158,1,0,0,0,0,1,11928,11776,0,0,0,0,2097142,0,0,0,-11812,-11821,1,0,0,190595017,0,15,15,30,0,0,27,30,1,0,-11613,-11676,0,0,0,1,1,2779054081,0
1,0,-51,2368160,2368159,1,0,0,0,0,2,11520,-11984,0,0,0,0,2097142,0,0,0,-11812,-11821,0,1,451600,207295250,0,15,15,30,0,0,27,30,1,0,11842,11650,0,0,0,1,1,2779054081,0
1,0,-50,2368161,2368160,1,1,0,0,0,3,11520,-11984,0,0,0,0,2097142,-11443,-11775,1,11868,11931,0,0,0,190567430,0,16,16,30,0,0,27,30,1,0,11842,11650,0,0,0,1,1,2779054081,0
1,0,-49,2368162,2368161,2,0,1,0,0,0,11520,-11984,1,15888,5452,1,2097142,0,0,0,11868,11931,0,0,0,190567430,0,16,16,30,0,0,28,30,1,0,11842,11650,1,0,0,1,1,2779054081,0
1,0,-48,2368163,2368162,1,0,0,0,0,1,11520,-11984,0,0,0,0,2097142,0,0,0,11868,11931,1,0,0,190567430,0,16,16,30,0,0,28,30,1,0,11842,11650,0,0,0,1,1,2779054081,0
1,0,-47,2368164,2368163,1,0,0,0,0,2,11628,-11508,0,0,0,0,2097142,0,0,0,11868,11931,0,1,1969524,208575617,0,16,16,30,0,0,28,30,1,0,-11738,11431,0,0,0,1,1,2779054081,0
1,0,-46,2368165,2368164,1,1,0,0,0,3,11628,-11508,0,0,0,0,2097142,-11908,-11900,1,-11883,-11945,0,0,0,191718360,0,17,17,30,0,0,28,30,1,0,-11738,11431,0,0,0,1,1,2779054081,0
1,0,-45,2368166,2368165,2,0,1,0,0,0,11628,-11508,1,15428,5483,1,2097142,0,0,0,-11883,-11945,0,0,0,191718360,0,17,17,30,0,0,29,30,1,0,-11738,11431,1,0,0,1,1,2779054081,0
1,0,-44,2368167,2368166,1,0,0,0,0,1,11628,-11508,0,0,0,0,2097142,0,0,0,-11883,-11945,1,0,0,191718360,0,17,17,30,0,0,29,30,1,0,-11738,11431,0,0,0,1,1,2779054081,0
1,0,-43,2368168,2368167,1,0,0,0,0,2,11664,-11832,0,0,0,0,2097142,0,0,0,-11883,-11945,0,1,3682565,209116733,0,17,17,30,0,0,29,30,1,0,-11434,11706,0,0,0,1,1,2779054081,0
1,0,-42,2368169,2368168,1,1,0,0,0,3,11664,-11832,0,0,0,0,2097142,12127,11933,1,11895,11956,0,0,0,192251108,0,18,18,30,0,0,29,30,1,0,-11434,11706,0,0,0,1,1,2779054081,0
1,0,-41,2368170,2368169,2,0,1,0,0,0,11664,-11832,1,5478,-15893,1,2097142,0,0,0,11895,11956,0,0,0,192251108,0,18,18,30,0,0,30,30,1,0,-11434,11706,1,0,0,1,1,2779054081,0
1,0,-40,2368171,2368170,1,0,0,0,0,1,11664,-11832,0,0,0,0,2097142,0,0,0,11895,11956,1,0,0,192251108,0,18,18,30,0,0,30,30,1,0,-11434,11706,0,0,0,1,1,2779054081,0
1,0,-39,2368172,2368171,1,0,0,0,0,2,-11932,12088,0,0,0,0,2097142,0,0,0,11895,11956,0,1,462425,209492500,0,18,18,30,0,0,30,30,1,0,-11760,-11881,0,0,0,1,1,2779054081,0
1,0,-38,2368173,2368172,1,1,0,0,0,3,-11932,12088,0,0,0,0,2097142,-11901,-11855,1,-11774,-12006,0,0,0,192695930,0,19,19,30,0,0,30,30,1,0,-11760,-11881,0,0,0,1,1,2779054081,0
1,0,-37,2368174,2368173,2,0,1,0,0,0,-11932,12088,1,-5590,15936,1,2097142,0,0,0,-11774,-12006,0,0,0,192695930,0,19,19,30,0,0,31,30,1,1,-11760,-11881,1,0,0,1,1,2779054081,0
1,0,-36,2368175,2368174,1,0,0,0,0,1,-11932,12088,0,0,0,0,2097142,0,0,0,-11774,-12006,1,0,0,192695930,0,19,19,30,0,0,31,30,0,0,-11760,-11881,0,0,0,1,1,2779054081,0
1,0,-35,2368176,2368175,1,0,0,0,0,2,-11716,-12080,0,0,0,0,2097142,0,0,0,-11774,-12006,0,1,10368401,209794659,0,19,19,30,0,0,31,30,0,0,11763,11907,0,0,0,1,1,2779054081,0
1,0,-34,2368177,2368176,1,1,0,0,0,3,-11716,-12080,0,0,0,0,2097142,-11536,-11620,1,-11664,11881,0,0,0,193632480,0,20,20,30,0,0,31,30,0,0,11763,11907,0,0,0,1,1,2779054081,0
1,0,-33,2368178,2368177,2,0,1,0,0,0,-11716,-12080,1,-5280,15492,1,2097142,0,0,0,-11664,11881,0,0,0,193632480,0,20,20,30,0,0,32,30,0,0,11763,11907,1,0,0,1,1,2779054081,0
1,0,-32,2368179,2368178,1,0,0,0,0,1,-11716,-12080,0,0,0,0,2097142,0,0,0,-11664,11881,1,0,0,193632480,0,20,20,30,0,0,32,30,0,0,11763,11907,0,0,0,1,1,2779054081,0
1,0,-31,2368180,2368179,1,0,0,0,0,2,11820,12132,0,0,0,0,2097142,0,0,0,-11664,11881,0,1,404521,210297865,0,20,20,30,0,0,32,30,0,0,-11811,-11954,0,0,0,1,1,2779054081,0
1,0,-30,2368181,2368180,1,1,0,0,0,3,11820,12132,0,0,0,0,2097142,-11825,11948,1,11839,11556,0,0,0,194392301,0,21,21,30,0,0,32,30,0,0,-11811,-11954,0,0,0,1,1,2779054081,0
1,0,-29,2368182,2368181,2,0,1,0,0,0,11820,12132,1,-15765,-5585,1,2097142,0,0,0,11839,11556,0,0,0,194392301,0,21,21,30,0,0,33,30,0,0,-11811,-11954,1,0,0,1,1,2779054081,0
1,0,-28,2368183,2368182,1,0,0,0,0,1,11820,12132,0,0,0,0,2097142,0,0,0,11839,11556,1,0,0,194392301,0,21,21,30,0,0,33,30,0,0,-11811,-11954,0,0,0,1,1,2779054081,0
1,0,-27,2368184,2368183,1,0,0,0,0,2,11532,-11992,0,0,0,0,2097142,0,0,0,11839,11556,0,1,2026322,210818402,0,21,21,30,0,0,33,30,0,0,11721,11876,0,0,0,1,1,2779054081,0
1,0,-26,2368185,2368184,1,1,0,0,0,3,11532,-11992,0,0,0,0,2097142,11944,-11939,1,-11809,11753,0,0,0,194607403,0,22,22,30,0,0,33,30,0,0,11721,11876,0,0,0,1,1,2779054081,0
1,0,-25,2368186,2368185,2,0,1,0,0,0,11532,-11992,1,5858,-15659,1,2097142,0,0,0,-11809,11753,0,0,0,194607403,0,22,22,30,0,0,34,30,0,0,11721,11876,1,0,0,1,1,2779054081,0
1,0,-24,2368187,2368186,1,0,0,0,0,1,11532,-11992,0,0,0,0,2097142,0,0,0,-11809,11753,1,0,0,194607403,0,22,22,30,0,0,34,30,0,0,11721,11876,0,0,0,1,1,2779054081,0
1,0,-23,2368188,2368187,1,0,0,0,0,2,11684,-11528,0,0,0,0,2097142,0,0,0,-11809,11753,0,1,429125,210903088,0,22,22,30,0,0,34,30,0,0,11461,-11776,0,0,0,1,1,2779054081,0
1,0,-22,2368189,2368188,1,1,0,0,0,3,11684,-11528,0,0,0,0,2097142,11526,-11620,1,-11532,-11585,0,0,0,195353451,0,23,23,30,0,0,34,30,0,0,11461,-11776,0,0,0,1,1,2779054081,0
1,0,-21,2368190,2368189,2,0,1,0,0,0,11684,-11528,1,-15864,-5413,1,2097142,0,0,0,-11532,-11585,0,0,0,195353451,0,23,23,30,0,0,35,30,0,0,11461,-11776,1,0,0,1,1,2779054081,0
1,0,-20,2368191,2368190,1,0,0,0,0,1,11684,-11528,0,0,0,0,2097142,0,0,0,-11532,-11585,1,0,0,195353451,0,23,23,30,0,0,35,30,0,0,11461,-11776,0,0,0,1,1,2779054081,0
1,0,-19,2368192,2368191,1,0,0,0,0,2,11504,-11648,0,0,0,0,2097142,0,0,0,-11532,-11585,0,1,2021266,211424786,0,23,23,30,0,0,35,30,0,0,11562,11677,0,0,0,1,1,2779054081,0
1,0,-18,2368193,2368192,1,1,0,0,0,3,11504,-11648,0,0,0,0,2097142,11768,11884,1,-11878,-11867,0,0,0,195078175,0,24,24,30,0,0,35,30,0,0,11562,11677,0,0,0,1,1,2779054081,0
1,0,-17,2368194,2368193,2,0,1,0,0,0,11504,-11648,1,-5156,15802,1,2097142,0,0,0,-11878,-11867,0,0,0,195078175,0,24,24,30,0,0,36,30,0,0,11562,11677,1,0,0,1,1,2779054081,0
1,0,-16,2368195,2368194,1,0,0,0,0,1,11504,-11648,0,0,0,0,2097142,0,0,0,-11878,-11867,1,0,0,195078175,0,24,24,30,0,0,36,30,0,0,11562,11677,0,0,0,1,1,2779054081,0
1,0,-15,2368196,2368195,1,0,0,0,0,2,11732,-11684,0,0,0,0,2097142,0,0,0,-11878,-11867,0,1,5261092,211947681,0,24,24,30,0,0,36,30,0,0,11405,11689,0,0,0,1,1,2779054081,0
1,0,-14,2368197,2368196,1,1,0,0,0,3,11732,-11684,0,0,0,0,2097142,-12103,11535,1,11913,11749,0,0,0,195252108,0,25,25,30,0,0,36,30,0,0,11405,11689,0,0,0,1,1,2779054081,0
1,0,-13,2368198,2368197,2,0,1,0,0,0,11732,-11684,1,-5468,15419,1,2097142,0,0,0,11913,11749,0,0,0,195252108,0,25,25,30,0,0,37,30,0,0,11405,11689,1,0,0,1,1,2779054081,0
1,0,-12,2368199,2368198,1,0,0,0,0,1,11732,-11684,0,0,0,0,2097142,0,0,0,11913,11749,1,0,0,195252108,0,25,25,30,0,0,37,30,0,0,11405,11689,0,0,0,1,1,2779054081,0
1,0,-11,2368200,2368199,1,0,0,0,0,2,-12060,11860,0,0,0,0,2097142,0,0,0,11913,11749,0,1,1994632,212411622,0,25,25,30,0,0,37,30,0,0,11714,-11738,0,0,0,1,1,2779054081,0
1,0,-10,2368201,2368200,1,1,0,0,0,3,-12060,11860,0,0,0,0,2097142,11936,11767,1,-11721,-11625,0,0,0,196136280,0,26,26,30,0,0,37,30,0,0,11714,-11738,0,0,0,1,1,2779054081,0
1,0,-9,2368202,2368201,2,0,1,0,0,0,-12060,11860,1,-5359,15725,1,2097142,0,0,0,-11721,-11625,0,0,0,196136280,0,26,26,30,0,0,38,30,0,0,11714,-11738,1,0,0,1,1,2779054081,0
1,0,-8,2368203,2368202,1,0,0,0,0,1,-12060,11860,0,0,0,0,2097142,0,0,0,-11721,-11625,1,0,0,196136280,0,26,26,30,0,0,38,30,0,0,11714,-11738,0,0,0,1,1,2779054081,0
1,0,-7,2368204,2368203,1,0,0,0,0,2,11880,11740,0,0,0,0,2097142,0,0,0,-11721,-11625,0,1,390661,211886519,0,26,26,30,0,0,38,30,0,0,-11562,11737,0,0,0,1,1,2779054081,0
1,0,-6,2368205,2368204,1,1,0,0,0,3,11880,11740,0,0,0,0,2097142,11513,-11988,1,-11532,-11701,0,0,0,196422775,0,27,27,30,0,0,38,30,0,0,-11562,11737,0,0,0,1,1,2779054081,0
1,0,-5,2368206,2368205,2,0,1,0,0,0,11880,11740,1,5488,-16075,1,2097142,0,0,0,-11532,-11701,0,0,0,196422775,0,27,27,30,0,0,39,30,0,0,-11562,11737,1,0,0,1,1,2779054081,0
1,0,-4,2368207,2368206,1,0,0,0,0,1,11880,11740,0,0,0,0,2097142,0,0,0,-11532,-11701,1,0,0,196422775,0,27,27,30,0,0,39,30,0,0,-11562,11737,0,0,1,0,1,2779054081,1
1,0,-3,2368208,2368207,1,0,0,0,0,2,11472,-11820,0,0,0,0,2097142,0,0,0,-11532,-11701,0,1,431749,212155940,0,27,27,30,0,0,39,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,-2,2368209,2368208,1,1,0,0,0,3,11472,-11820,0,0,0,0,2097142,11668,-11467,1,-11838,11807,0,0,0,195856921,0,28,28,30,0,0,39,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,-1,2368210,2368209,2,0,1,0,0,0,11472,-11820,1,15803,5783,1,2097142,0,0,0,-11838,11807,0,0,0,195856921,0,28,28,30,0,0,40,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,0,2368211,2368210,1,0,0,0,0,1,11472,-11820,0,0,0,0,2097142,0,0,0,-11838,11807,1,0,0,195856921,0,28,28,30,0,0,40,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,1,2368212,2368211,1,0,0,0,0,2,11672,-11600,0,0,0,0,2097142,0,0,0,-11838,11807,0,1,443581,211877883,0,28,28,30,0,0,40,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,2,2368213,2368212,1,1,0,0,0,3,11672,-11600,0,0,0,0,2097142,11677,-11818,1,11756,-11735,0,0,0,195428120,0,29,29,30,0,0,40,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,3,2368214,2368213,2,0,1,0,0,0,11672,-11600,1,-15920,-5787,1,2097142,0,0,0,11756,-11735,0,0,0,195428120,0,29,29,30,0,0,41,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,4,2368215,2368214,1,0,0,0,0,1,11672,-11600,0,0,0,0,2097142,0,0,0,11756,-11735,1,0,0,195428120,0,29,29,30,0,0,41,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,5,2368216,2368215,1,0,0,0,0,2,11564,-11620,0,0,0,0,2097142,0,0,0,11756,-11735,0,1,418093,210471068,0,29,29,30,0,0,41,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,6,2368217,2368216,1,1,0,0,0,3,11564,-11620,0,0,0,0,2097142,-11969,12052,1,11490,-11763,0,0,0,195020626,0,30,30,30,0,0,41,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,7,2368218,2368217,2,0,1,0,0,0,11564,-11620,1,-5170,15812,1,2097142,0,0,0,11490,-11763,0,0,0,195020626,0,30,30,30,0,0,42,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,8,2368219,2368218,1,0,0,0,0,1,11564,-11620,0,0,0,0,2097142,0,0,0,11490,-11763,1,0,0,195020626,0,30,30,30,0,0,42,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,9,2368220,2368219,1,0,0,0,0,2,11676,-11732,0,0,0,0,2097142,0,0,0,11490,-11763,0,1,69822836,209738923,0,30,30,30,1,0,42,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,10,2368221,2368220,1,1,0,0,0,3,11676,-11732,0,0,0,0,2097142,-11722,-12075,1,11772,11756,0,0,0,193605443,69822836,31,31,30,0,0,42,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,11,2368222,2368221,2,0,1,0,0,0,11676,-11732,1,-5509,15461,1,2097142,0,0,0,11772,11756,0,0,0,193605443,69822836,31,31,30,0,0,43,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,12,2368223,2368222,1,0,0,0,0,1,11676,-11732,0,0,0,0,2097142,0,0,0,11772,11756,1,0,0,193605443,69822836,31,31,30,0,0,43,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,13,2368224,2368223,1,0,0,0,0,2,-11928,11948,0,0,0,0,2097142,0,0,0,11772,11756,0,1,429250,209065656,69822836,31,31,30,0,0,43,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,14,2368225,2368224,1,1,0,0,0,3,-11928,11948,0,0,0,0,2097142,11801,12151,1,-11920,11579,0,0,0,192942353,69822836,32,32,30,0,0,43,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,15,2368226,2368225,2,0,1,0,0,0,-11928,11948,1,-5295,15491,1,2097142,0,0,0,-11920,11579,0,0,0,192942353,69822836,32,32,30,0,0,44,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,16,2368227,2368226,1,0,0,0,0,1,-11928,11948,0,0,0,0,2097142,0,0,0,-11920,11579,1,0,0,192942353,69822836,32,32,30,0,0,44,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,17,2368228,2368227,1,0,0,0,0,2,-11752,11508,0,0,0,0,2097142,0,0,0,-11920,11579,0,1,442954,209107042,69822836,32,32,30,0,0,44,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,18,2368229,2368228,1,1,0,0,0,3,-11752,11508,0,0,0,0,2097142,11522,-12001,1,11743,11812,0,0,0,192903477,69822836,33,33,30,0,0,44,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,19,2368230,2368229,2,0,1,0,0,0,-11752,11508,1,-5484,15622,1,2097142,0,0,0,11743,11812,0,0,0,192903477,69822836,33,33,30,0,0,45,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,20,2368231,2368230,1,0,0,0,0,1,-11752,11508,0,0,0,0,2097142,0,0,0,11743,11812,1,0,0,192903477,69822836,33,33,30,0,0,45,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,21,2368232,2368231,1,0,0,0,0,2,11896,11768,0,0,0,0,2097142,0,0,0,11743,11812,0,1,2091553,209135739,69822836,33,33,30,0,0,45,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,22,2368233,2368232,1,1,0,0,0,3,11896,11768,0,0,0,0,2097142,11683,-11528,1,11576,-11802,0,0,0,193201478,69822836,34,34,30,0,0,45,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,23,2368234,2368233,2,0,1,0,0,0,11896,11768,1,5704,-15925,1,2097142,0,0,0,11576,-11802,0,0,0,193201478,69822836,34,34,30,0,0,46,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,24,2368235,2368234,1,0,0,0,0,1,11896,11768,0,0,0,0,2097142,0,0,0,11576,-11802,1,0,0,193201478,69822836,34,34,30,0,0,46,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,25,2368236,2368235,1,0,0,0,0,2,11496,-12048,0,0,0,0,2097142,0,0,0,11576,-11802,0,1,2122130,208361411,69822836,34,34,30,0,0,46,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,26,2368237,2368236,1,1,0,0,0,3,11496,-12048,0,0,0,0,2097142,11490,-11661,1,11632,-11507,0,0,0,192924740,69822836,35,35,30,0,0,46,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,27,2368238,2368237,2,0,1,0,0,0,11496,-12048,1,-15803,-5408,1,2097142,0,0,0,11632,-11507,0,0,0,192924740,69822836,35,35,30,0,0,47,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,28,2368239,2368238,1,0,0,0,0,1,11496,-12048,0,0,0,0,2097142,0,0,0,11632,-11507,1,0,0,192924740,69822836,35,35,30,0,0,47,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,29,2368240,2368239,1,0,0,0,0,2,11772,11920,0,0,0,0,2097142,0,0,0,11632,-11507,0,1,2128129,208731970,69822836,35,35,30,0,0,47,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,30,2368241,2368240,1,1,0,0,0,3,11772,11920,0,0,0,0,2097142,11758,-11657,1,11674,-11857,0,0,0,192811774,69822836,36,36,30,0,0,47,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,31,2368242,2368241,2,0,1,0,0,0,11772,11920,1,-5191,15632,1,2097142,0,0,0,11674,-11857,0,0,0,192811774,69822836,36,36,30,0,0,48,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,32,2368243,2368242,1,0,0,0,0,1,11772,11920,0,0,0,0,2097142,0,0,0,11674,-11857,1,0,0,192811774,69822836,36,36,30,0,0,48,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,33,2368244,2368243,1,0,0,0,0,2,-12052,11556,0,0,0,0,2097142,0,0,0,11674,-11857,0,1,460260,209025968,69822836,36,36,30,0,0,48,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,34,2368245,2368244,1,1,0,0,0,3,-12052,11556,0,0,0,0,2097142,-12107,11814,1,-11752,11970,0,0,0,192385359,69822836,37,37,30,0,0,48,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,35,2368246,2368245,2,0,1,0,0,0,-12052,11556,1,-5467,15520,1,2097142,0,0,0,-11752,11970,0,0,0,192385359,69822836,37,37,30,0,0,49,30,0,0,0,0,0,0,0,0,1,2779054081,1
1,0,36,2368247,2368246,1,0,0,0,0,1,-12052,11556,0,0,0,0,2097142,0,0,0,-11752,11970,1,0,0,192385359,69822836,37,37,30,0,0,49,30,0,0,0,0,0,0,0,0,1,2779054081,1
