# sidx,nbytes,magic,seq,nbad,ok
17068821,1528,1,341,0,1
17118153,1528,1,342,0,1
17167485,1528,1,343,0,1
17216817,1528,1,344,0,1
17266145,1528,1,345,0,1
17315477,1528,1,346,0,1
17364809,1528,1,347,0,1
17414141,1528,1,348,0,1
17463473,1528,1,349,0,1
17512805,1528,1,350,0,1
17562137,1528,1,351,0,1
17611469,1528,1,352,0,1
17660797,1528,1,353,0,1
17710129,1528,1,354,0,1
17759461,1528,1,355,0,1
17808793,1528,1,356,0,1
17858125,1528,1,357,0,1
17907457,1528,1,358,0,1
17956789,1528,1,359,0,1
18006121,1528,1,360,0,1
18055449,1528,1,361,0,1
18104781,1528,1,362,0,1
18154113,1528,1,363,0,1
18203445,1528,1,364,0,1
18252777,1528,1,365,0,1
18302109,1528,1,366,0,1
18351441,1528,1,367,0,1
18400773,1528,1,368,0,1
18450101,1528,1,369,0,1
18499433,1528,1,370,0,1
18548765,1528,1,371,0,1
18598097,1528,1,372,0,1
18647429,1528,1,373,0,1
18696761,1528,1,374,0,1
18746093,1528,1,375,0,1
18795425,1528,1,376,0,1
18844757,1528,1,377,0,1
18894085,1528,1,378,0,1
18943417,1528,1,379,0,1
18992749,1528,1,380,0,1
19042081,1528,1,381,0,1
19091413,1528,1,382,0,1
19140745,1528,1,383,0,1
19190077,1528,1,384,0,1
19239409,1528,1,385,0,1
19288737,1528,1,386,0,1
19338069,1528,1,387,0,1
19387401,1528,1,388,0,1
19436733,1528,1,389,0,1
19486065,1528,1,390,0,1
19535397,1528,1,391,0,1
19584729,1528,1,392,0,1
19634061,1528,1,393,0,1
19683389,1528,1,394,0,1
19732721,1528,1,395,0,1
19782053,1528,1,396,0,1
19831385,1528,1,397,0,1
19880717,1528,1,398,0,1
19930049,1528,1,399,0,1
19979381,1528,1,400,0,1
20028713,1528,1,401,0,1
20078041,1528,1,402,0,1
20127373,1528,1,403,0,1
20176705,1528,1,404,0,1
20226037,1528,1,405,0,1
20275369,1528,1,406,0,1
20324701,1528,1,407,0,1
20374033,1528,1,408,0,1
20423365,1528,1,409,0,1
20472693,1528,1,410,0,1
20522025,1528,1,411,0,1
20571357,1528,1,412,0,1
20620689,1528,1,413,0,1
20670021,1528,1,414,0,1
20719353,1528,1,415,0,1
20768685,1528,1,416,0,1
20818017,1528,1,417,0,1
20867345,1528,1,418,0,1
20916677,1528,1,419,0,1
20966009,1528,1,420,0,1
21015341,1528,1,421,0,1
21064673,1528,1,422,0,1
21114005,1528,1,423,0,1
21114096,1528,1,424,0,1
21114096,1528,1,425,0,1
