# sidx,nbytes,magic,seq,nbad,ok
11442445,1528,0,1819043144,-1,0
11491777,1528,0,1819043144,-1,0
11541109,1528,0,1819043144,-1,0
11590441,1528,0,1819043144,-1,0
11639773,1528,0,1819043144,-1,0
11689105,1528,0,1819043144,-1,0
11738437,1528,0,1819043144,-1,0
11787769,1528,0,1819043144,-1,0
11837101,1528,0,1819043144,-1,0
11886433,1528,0,1819043144,-1,0
11935769,1528,0,1819043144,-1,0
11985101,1528,0,1819043144,-1,0
12034433,1528,0,1819043144,-1,0
12083765,1528,0,1819043144,-1,0
12133097,1528,0,1819043144,-1,0
12182429,1528,0,1819043144,-1,0
12231761,1528,0,1819043144,-1,0
12281093,1528,0,1819043144,-1,0
12330425,1528,0,1819043144,-1,0
12379757,1528,0,1819043144,-1,0
12429089,1528,0,1819043144,-1,0
12478421,1528,0,1819043144,-1,0
12527753,1528,0,1819043144,-1,0
12577085,1528,0,1819043144,-1,0
12626417,1528,0,1819043144,-1,0
12675749,1528,0,1819043144,-1,0
12725081,1528,0,1819043144,-1,0
12774413,1528,0,1819043144,-1,0
12823745,1528,0,1819043144,-1,0
12873077,1528,0,1819043144,-1,0
12922409,1528,0,1819043144,-1,0
12971741,1528,0,1819043144,-1,0
13021073,1528,0,1819043144,-1,0
13070405,1528,0,1819043144,-1,0
13119737,1528,0,1819043144,-1,0
13169069,1528,0,1819043144,-1,0
13218401,1528,0,1819043144,-1,0
13267733,1528,0,1819043144,-1,0
13317065,1528,0,1819043144,-1,0
13366397,1528,0,1819043144,-1,0
13415729,1528,0,1819043144,-1,0
13465061,1528,0,1819043144,-1,0
13514397,1528,0,1819043144,-1,0
13563729,1528,0,1819043144,-1,0
13613061,1528,0,1819043144,-1,0
13662393,1528,0,1819043144,-1,0
13711725,1528,0,1819043144,-1,0
13761057,1528,0,1819043144,-1,0
13810389,1528,0,1819043144,-1,0
13859721,1528,0,1819043144,-1,0
13909053,1528,0,1819043144,-1,0
13958385,1528,0,1819043144,-1,0
14007717,1528,0,1819043144,-1,0
14057049,1528,0,1819043144,-1,0
14106381,1528,0,1819043144,-1,0
14155713,1528,0,1819043144,-1,0
14205045,1528,0,1819043144,-1,0
14254377,1528,0,1819043144,-1,0
14303709,1528,0,1819043144,-1,0
14353041,1528,0,1819043144,-1,0
14402373,1528,0,1819043144,-1,0
14451705,1528,0,1819043144,-1,0
14501037,1528,0,1819043144,-1,0
14550369,1528,0,1819043144,-1,0
14599701,1528,0,1819043144,-1,0
14649033,1528,0,1819043144,-1,0
14698365,1528,0,1819043144,-1,0
14747697,1528,0,1819043144,-1,0
14797029,1528,0,1819043144,-1,0
14846361,1528,0,1819043144,-1,0
14895693,1528,0,1819043144,-1,0
14945025,1528,0,1819043144,-1,0
14994357,1528,0,1819043144,-1,0
15043689,1528,0,1819043144,-1,0
15093025,1528,0,1819043144,-1,0
15142357,1528,0,1819043144,-1,0
15191689,1528,0,1819043144,-1,0
15241021,1528,0,1819043144,-1,0
15290353,1528,0,1819043144,-1,0
15339685,1528,0,1819043144,-1,0
15389017,1528,0,1819043144,-1,0
15438349,1528,0,1819043144,-1,0
15487681,1528,0,1819043144,-1,0
15537013,1528,0,1819043144,-1,0
15586345,1528,0,1819043144,-1,0
15635677,1528,0,1819043144,-1,0
15685009,1528,0,1819043144,-1,0
15734341,1528,0,1819043144,-1,0
15783673,1528,0,1819043144,-1,0
15833005,1528,0,1819043144,-1,0
15882337,1528,0,1819043144,-1,0
15931669,1528,0,1819043144,-1,0
15981001,1528,0,1819043144,-1,0
16030333,1528,0,1819043144,-1,0
16079665,1528,0,1819043144,-1,0
16128997,1528,0,1819043144,-1,0
16178329,1528,0,1819043144,-1,0
16227661,1528,0,1819043144,-1,0
16276993,1528,0,1819043144,-1,0
16326325,1528,0,1819043144,-1,0
16375657,1528,0,1819043144,-1,0
16424989,1528,0,1819043144,-1,0
16474321,1528,0,1819043144,-1,0
