# sidx,nbytes,magic,seq,nbad,ok
20374069,1528,1,408,0,1
20423401,1528,1,409,0,1
20472733,1528,1,410,0,1
20522061,1528,0,1503854667,-1,0
20571393,1528,1,412,0,1
20620725,1528,1,413,0,1
20670057,1528,1,414,0,1
20719389,1528,1,415,0,1
20768721,1528,1,416,0,1
20818053,1528,1,417,0,1
20867385,1528,1,418,0,1
20916713,1528,0,1503854755,-1,0
20966045,1528,1,420,0,1
21015377,1528,1,421,0,1
21064709,1528,1,422,0,1
21114041,1528,1,423,0,1
21114096,1528,1,424,0,1
21114096,1528,1,425,0,1
