# sidx,nbytes,magic,seq,nbad,ok
13517169,1528,0,3833872410,-1,0
13566501,1528,0,2693038106,-1,0
13615833,1528,0,3884220442,-1,0
13665165,1528,0,3921166362,-1,0
13714497,1528,0,3837280282,-1,0
13763829,1528,0,3954974746,-1,0
13813161,1528,0,3837526042,-1,0
13862493,1528,0,3837018138,-1,0
13911829,1528,0,3904651290,-1,0
13961161,1528,0,3870597146,-1,0
14010493,1528,0,3904667674,-1,0
14059825,1528,0,3820245018,-1,0
14109157,1528,0,2763276314,-1,0
14158489,1528,0,3786682394,-1,0
14207821,1528,0,2796814362,-1,0
14257153,1528,0,3837022234,-1,0
14306489,1528,0,2696167450,-1,0
14355821,1528,0,3837046810,-1,0
14405153,1528,0,2729738266,-1,0
14454485,1528,0,2760114202,-1,0
14503817,1528,0,2743337242,-1,0
14553149,1528,0,2793685018,-1,0
14602481,1528,0,3783541018,-1,0
14651813,1528,0,2693300250,-1,0
14701149,1528,0,3834151194,-1,0
14750481,1528,0,2727100442,-1,0
14799813,1528,0,3834396954,-1,0
14849145,1528,0,3968073754,-1,0
14898477,1528,0,3917742362,-1,0
14947809,1528,0,3968090138,-1,0
14997141,1528,0,3951313178,-1,0
15046473,1528,0,3900997658,-1,0
15095805,1528,0,3833889050,-1,0
15145141,1528,0,3900981274,-1,0
15194473,1528,0,3833872666,-1,0
15243805,1528,0,2694578458,-1,0
15293137,1528,0,2761170970,-1,0
15342469,1528,0,3818668314,-1,0
15391801,1528,0,2761179162,-1,0
15441133,1528,0,3835461914,-1,0
15490465,1528,0,2694619162,-1,0
15539801,1528,0,3851960602,-1,0
15589133,1528,0,2694332442,-1,0
15638465,1528,0,3902013722,-1,0
15687797,1528,0,3969134618,-1,0
15737129,1528,0,3902030106,-1,0
15786461,1528,0,4019474458,-1,0
15835793,1528,0,3834937626,-1,0
15885125,1528,0,3902058522,-1,0
15934461,1528,0,3868475674,-1,0
15983793,1528,0,3952365594,-1,0
16033125,1528,0,3833888794,-1,0
16082457,1528,0,3766779930,-1,0
16131789,1528,0,3867426842,-1,0
16181121,1528,0,3766763546,-1,0
16230453,1528,0,3766747162,-1,0
16279785,1528,0,3850633242,-1,0
16329121,1528,0,3800317978,-1,0
16378453,1528,0,3850649626,-1,0
16427785,1528,0,3833888794,-1,0
16477117,1528,0,2827255834,-1,0
16526449,1528,0,3833872410,-1,0
16575781,1528,0,2860793882,-1,0
16625113,1528,0,3901489178,-1,0
16674445,1528,0,2777415706,-1,0
16723781,1528,0,3901243418,-1,0
16773113,1528,0,2810724378,-1,0
16822445,1528,0,3769933850,-1,0
16871777,1528,0,3837034522,-1,0
16921109,1528,0,3820240922,-1,0
16970441,1528,0,3837018138,-1,0
17019773,1528,0,3837009946,-1,0
17069105,1528,0,3769892890,-1,0
17118441,1528,0,3887349786,-1,0
17167773,1528,0,3803463706,-1,0
17217105,1528,0,2830413850,-1,0
17266437,1528,0,3837558810,-1,0
17315769,1528,0,2830389274,-1,0
17365101,1528,0,3887874074,-1,0
17414433,1528,0,2763534362,-1,0
17463765,1528,0,3904372762,-1,0
17513101,1528,0,2763804698,-1,0
17562433,1528,0,3954982938,-1,0
17611765,1528,0,3833872410,-1,0
17661097,1528,0,2827239706,-1,0
17710429,1528,0,3850666010,-1,0
17759761,1528,0,2827256090,-1,0
17809093,1528,0,3900981274,-1,0
17858425,1528,0,2894348570,-1,0
17907761,1528,0,2877554714,-1,0
17957093,1528,0,2894332186,-1,0
18006425,1528,0,3834134554,-1,0
18055757,1528,0,3767025946,-1,0
18105089,1528,0,3834413082,-1,0
18154421,1528,0,3817636122,-1,0
18203753,1528,0,3766763546,-1,0
18253085,1528,0,3833872666,-1,0
18302421,1528,0,3766747162,-1,0
18351753,1528,0,3884187930,-1,0
18401085,1528,0,2828288282,-1,0
18450417,1528,0,3834920986,-1,0
18499749,1528,0,2861859098,-1,0
18549081,1528,0,3834945562,-1,0
18598413,1528,0,2912174362,-1,0
18647745,1528,0,3902029850,-1,0
18697077,1528,0,2945712410,-1,0
18746413,1528,0,2828279834,-1,0
18795745,1528,0,3768336666,-1,0
18845077,1528,0,3835449370,-1,0
18894409,1528,0,3768090906,-1,0
18943741,1528,0,3835211802,-1,0
18993073,1528,0,3852222746,-1,0
19042405,1528,0,3767816218,-1,0
19091737,1528,0,3852206362,-1,0
19141073,1528,0,3801362458,-1,0
19190405,1528,0,2904607004,-1,0
19239737,1528,0,2351094044,-1,0
19289069,1528,0,2376517916,-1,0
19338401,1528,0,2359744796,-1,0
19387733,1528,0,2904867100,-1,0
19437065,1528,0,2351354140,-1,0
19486397,1528,0,2376515868,-1,0
19535733,1528,0,2359742748,-1,0
19585065,1528,0,2887829788,-1,0
19634397,1528,0,2367867164,-1,0
19683729,1528,0,2359740700,-1,0
19733061,1528,0,2376517916,-1,0
19782393,1528,0,2888089884,-1,0
19831725,1528,0,2368127260,-1,0
19881057,1528,0,2359738652,-1,0
19930393,1528,0,2376515868,-1,0
19979725,1528,0,2284243228,-1,0
20029057,1528,0,2888091932,-1,0
20078389,1528,0,2351089948,-1,0
20127721,1528,0,2351089948,-1,0
20177053,1528,0,2351350044,-1,0
20226385,1528,0,2820981020,-1,0
20275717,1528,0,2351350044,-1,0
20325053,1528,0,2351350044,-1,0
20374385,1528,0,2284247324,-1,0
20423717,1528,0,2888096028,-1,0
20473049,1528,0,2351094044,-1,0
20522381,1528,0,2367871260,-1,0
20571713,1528,0,2351091996,-1,0
20621045,1528,0,2820722972,-1,0
20670377,1528,0,2351354140,-1,0
20719713,1528,0,2368131356,-1,0
20769045,1528,0,2359744796,-1,0
20818377,1528,0,2359740700,-1,0
20867709,1528,0,2888096028,-1,0
20917041,1528,0,2368129308,-1,0
20966373,1528,0,2359742748,-1,0
21015705,1528,0,2359738652,-1,0
21065037,1528,0,2887831836,-1,0
21114096,1528,0,2367865116,-1,0
21114096,1528,0,2359740700,-1,0
