path,dir,date,bytes,bw_mhz,env_corr,env_lag,verdict,meta_dir,has_frames,has_fslog,has_txlog
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_215231/pair.iq,rev,2026-08-25,1600000,21.49,0.4760,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_215310/pair.iq,rev,2026-08-18,1600000,41.51,0.5253,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_215616/pair.iq,rev,2026-08-25,1600000,38.19,0.4020,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_215720/pair.iq,rev,2026-08-18,1600000,41.51,0.5326,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220127/pair.iq,rev,2026-08-18,1600000,41.51,0.5386,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220312/pair.iq,rev,2026-08-25,1600000,38.25,0.3926,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220345/pair.iq,rev,2026-08-19,1600000,41.51,0.5474,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220530/pair.iq,rev,2026-08-18,1600000,41.56,0.5548,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220938/pair.iq,rev,2026-08-18,1600000,41.51,0.6112,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_220940/pair.iq,rev,2026-08-25,1600000,38.25,0.3997,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_221110/pair.iq,rev,2026-08-19,1600000,41.51,0.5593,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_221418/pair.iq,rev,2026-08-19,1600000,31.99,0.6368,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_221426/pair.iq,rev,2026-08-25,1600000,21.73,0.4786,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_221501/pair.iq,rev,2026-08-18,1600000,41.74,0.5739,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_221807/pair.iq,rev,2026-08-20,1600000,41.50,0.5269,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222004/pair.iq,rev,2026-08-18,1600000,41.56,0.5311,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222145/pair.iq,rev,2026-08-20,1600000,41.50,0.4404,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222409/pair.iq,rev,2026-08-18,1600000,40.61,0.6786,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222423/pair.iq,rev,2026-08-19,1600000,41.51,0.5085,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222450/pair.iq,rev,2026-08-20,1600000,41.51,0.4218,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_222842/pair.iq,rev,2026-08-18,1600000,40.61,0.5714,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_223037/pair.iq,rev,2026-08-12,1600000,38.25,0.4228,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_223318/pair.iq,rev,2026-08-18,1600000,12.41,0.4293,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_223725/pair.iq,rev,2026-08-18,1600000,41.51,0.7241,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_223736/pair.iq,rev,2026-08-19,1600000,40.66,0.6727,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_224121/pair.iq,rev,2026-08-19,1600000,41.51,0.5315,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_224131/pair.iq,rev,2026-08-18,1600000,41.63,0.7053,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_224537/pair.iq,rev,2026-08-18,1600000,41.15,0.6909,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_225009/pair.iq,rev,2026-08-18,1600000,40.96,0.7278,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_225126/pair.iq,rev,2026-08-20,1600000,41.20,0.5472,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_225415/pair.iq,rev,2026-08-18,1600000,41.69,0.5297,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_225821/pair.iq,rev,2026-08-18,1600000,41.50,0.6802,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_225832/pair.iq,rev,2026-08-19,1600000,41.51,0.5204,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_230217/pair.iq,rev,2026-08-19,1600000,41.50,0.6537,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_230229/pair.iq,rev,2026-08-18,1600000,40.66,0.7276,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_230522/pair.iq,rev,2026-08-19,1600000,41.51,0.4402,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_230635/pair.iq,rev,2026-08-18,1600000,32.12,0.6602,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_231042/pair.iq,rev,2026-08-18,1600000,41.50,0.6874,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_231517/pair.iq,rev,2026-08-18,1600000,41.69,0.4528,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_231801/pair.iq,rev,2026-08-17,1600000,41.51,0.6204,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_231924/pair.iq,rev,2026-08-18,1600000,41.51,0.7596,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_232420/pair.iq,rev,2026-08-17,1600000,41.51,0.5198,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_232435/pair.iq,rev,2026-08-18,1600000,41.50,0.6327,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_232446/pair.iq,rev,2026-08-14,1600000,41.50,0.4024,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_232842/pair.iq,rev,2026-08-18,1600000,30.73,0.5958,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_233154/pair.iq,rev,2026-08-17,1600000,40.96,0.6603,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_233247/pair.iq,rev,2026-08-18,1600000,41.63,0.5859,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_233713/pair.iq,rev,2026-08-17,1600000,41.56,0.6747,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/revbase_20260825_214046_r1/pair.iq,rev,2026-08-25,16000000,38.19,0.4060,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/revbase_20260825_214046_r2/pair.iq,rev,2026-08-25,16000000,35.98,0.4136,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/revbase_20260825_214046_r3/pair.iq,rev,2026-08-25,16000000,38.25,0.4058,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/revlong/pair.iq,rev,2026-07-29,160000000,34.56,0.4431,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/romair_20260823_115206/pair.iq,?,2026-08-23,16000000,2.88,0.9995,256,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/romair_20260824_221024/pair.iq,?,2026-08-24,16000000,21.56,0.3051,900,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/romair_20260825_220911/pair.iq,?,2026-08-25,16000000,2.88,0.9995,256,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/romair_20260826_083927/pair.iq,?,2026-08-26,16000000,2.88,0.9940,256,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/rxq_M32/pair.iq,rev,2026-07-31,160000000,37.95,0.4580,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/settle00/pair.iq,rev,2026-08-09,32000000,22.03,0.5266,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/settle20/pair.iq,rev,2026-08-09,32000000,22.34,0.5550,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/singles_disc/pair.iq,fwd,2026-08-12,32000000,22.16,0.5145,2604,HEALTHY,fwd,1,0,1
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/singles_reread/pair.iq,fwd,2026-08-12,32000000,22.16,0.5153,2604,HEALTHY,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/soak_20260826_002716_a1/pair.iq,fwd,2026-08-26,16000000,2.88,0.9995,256,DEGENERATE,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/soak_20260826_002716_a2/pair.iq,fwd,2026-08-26,16000000,2.88,0.9995,256,DEGENERATE,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/soak_20260826_002716_a3/pair.iq,fwd,2026-08-26,16000000,2.88,0.9995,256,DEGENERATE,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/stall_gapctl1500/pair.iq,rev,2026-08-10,1600000,39.98,0.5120,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/stall_normal/pair.iq,rev,2026-08-10,1600000,39.94,0.5120,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/tmrfresh_20260825_111847/pair.iq,fwd,2026-08-25,16000000,22.04,0.5158,2604,HEALTHY,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/tunbase_20260824_225249/pair.iq,fwd,2026-08-24,16000000,22.04,0.5152,2604,HEALTHY,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/tunbase2_20260824_225947/pair.iq,fwd,2026-08-24,16000000,21.97,0.5112,2604,HEALTHY,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/vendh_sat_20260826_130016/pair.iq,fwd,2026-08-26,16000000,2.88,0.9995,256,DEGENERATE,fwd,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a2m32_c1/pair.iq,rev,2026-08-10,1600000,37.85,0.5365,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a2m32_c2/pair.iq,rev,2026-08-10,1600000,22.16,0.5406,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a2m32_c3/pair.iq,rev,2026-08-10,1600000,37.95,0.5222,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a4m16_c1/pair.iq,rev,2026-08-10,1600000,37.86,0.5321,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a4m16_c2/pair.iq,rev,2026-08-10,1600000,0.00,0.4937,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/areas_20260810_132021/a4m16_c3/pair.iq,rev,2026-08-10,1600000,22.16,0.5413,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_045038/r1/pair.iq,rev,2026-08-07,32000000,38.14,0.5047,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_045038/r2/pair.iq,rev,2026-08-07,32000000,36.65,0.5041,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_045038/r3/pair.iq,rev,2026-08-07,32000000,37.86,0.5303,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_045038/r4/pair.iq,rev,2026-08-07,32000000,38.19,0.4875,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_061110/r1/pair.iq,rev,2026-08-07,32000000,38.32,0.5092,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_061110/r2/pair.iq,rev,2026-08-07,32000000,38.26,0.5331,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/arqeng_20260807_061110/r3/pair.iq,rev,2026-08-07,32000000,37.78,0.5157,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260809_233526/gate_l16/pair.iq,rev,2026-08-09,1600000,22.03,0.5013,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260809_233526/gate_l32/pair.iq,rev,2026-08-09,1600000,15.05,0.5079,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260809_233526/gate_q16/pair.iq,rev,2026-08-09,1600000,22.03,0.5171,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260809_233526/gate_q32/pair.iq,rev,2026-08-09,1600000,22.03,0.5190,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260809_233526/gate_q8/pair.iq,rev,2026-08-09,1600000,22.03,0.5140,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260810_133908/gate_a2m32/pair.iq,rev,2026-08-10,1600000,22.16,0.5498,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/goodput_20260810_133908/gate_a4m16/pair.iq,rev,2026-08-10,1600000,38.07,0.5234,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_212744/q32_c1/pair.iq,rev,2026-08-09,16000000,19.63,0.5220,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_213239/q16_c1/pair.iq,rev,2026-08-09,16000000,39.92,0.5271,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_213239/q32_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5197,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_213239/q8_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5088,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c1/pair.iq,rev,2026-08-09,16000000,39.92,0.5077,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c2/pair.iq,rev,2026-08-09,16000000,39.98,0.5083,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c3/pair.iq,rev,2026-08-09,16000000,39.98,0.5010,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c4/pair.iq,rev,2026-08-09,16000000,22.03,0.5111,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c5/pair.iq,rev,2026-08-09,16000000,22.03,0.5127,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l16_c6/pair.iq,rev,2026-08-09,16000000,22.03,0.5228,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5176,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c2/pair.iq,rev,2026-08-09,16000000,39.92,0.5010,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c3/pair.iq,rev,2026-08-09,16000000,39.98,0.5051,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c4/pair.iq,rev,2026-08-09,16000000,39.53,0.5126,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c5/pair.iq,rev,2026-08-09,16000000,22.03,0.5132,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/l32_c6/pair.iq,rev,2026-08-09,16000000,39.59,0.5138,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5093,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c2/pair.iq,rev,2026-08-09,16000000,39.98,0.5052,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c3/pair.iq,rev,2026-08-09,16000000,39.44,0.5095,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c4/pair.iq,rev,2026-08-09,16000000,22.16,0.5401,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c5/pair.iq,rev,2026-08-09,16000000,39.46,0.5151,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q16_c6/pair.iq,rev,2026-08-09,16000000,39.92,0.5416,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c1/pair.iq,rev,2026-08-09,16000000,39.59,0.5101,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c2/pair.iq,rev,2026-08-09,16000000,17.77,0.4982,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c3/pair.iq,rev,2026-08-09,16000000,17.88,0.5021,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c4/pair.iq,rev,2026-08-09,16000000,22.03,0.5207,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c5/pair.iq,rev,2026-08-09,16000000,19.44,0.5171,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q32_c6/pair.iq,rev,2026-08-09,16000000,18.97,0.5253,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q64_c1/pair.iq,rev,2026-08-09,16000000,16.80,0.5019,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5135,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c2/pair.iq,rev,2026-08-09,16000000,39.98,0.5088,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c3/pair.iq,rev,2026-08-09,16000000,22.28,0.5474,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c4/pair.iq,rev,2026-08-09,16000000,22.03,0.5157,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c5/pair.iq,rev,2026-08-09,16000000,39.42,0.5256,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260809_214536/q8_c6/pair.iq,rev,2026-08-09,16000000,39.59,0.5074,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud0_c1/pair.iq,rev,2026-08-12,16000000,34.87,0.4222,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud0_c2/pair.iq,rev,2026-08-12,16000000,34.87,0.4460,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud0_c3/pair.iq,rev,2026-08-12,16000000,34.87,0.4469,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud4_c1/pair.iq,rev,2026-08-12,16000000,34.73,0.4157,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud4_c2/pair.iq,rev,2026-08-12,16000000,34.82,0.4111,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_135103/bud4_c3/pair.iq,rev,2026-08-12,16000000,34.92,0.4462,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud0_c1/pair.iq,rev,2026-08-12,16000000,34.80,0.4189,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud0_c2/pair.iq,rev,2026-08-12,16000000,34.52,0.4164,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud0_c3/pair.iq,rev,2026-08-12,16000000,34.79,0.4350,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud4_c1/pair.iq,rev,2026-08-12,16000000,34.80,0.4581,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud4_c2/pair.iq,rev,2026-08-12,16000000,34.79,0.4250,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/sweep_20260812_151226/bud4_c3/pair.iq,rev,2026-08-12,16000000,34.80,0.4336,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/base_c1/pair.iq,rev,2026-08-09,16000000,20.11,0.5430,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/base_c2/pair.iq,rev,2026-08-10,16000000,17.65,0.5032,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/base_c3/pair.iq,rev,2026-08-10,16000000,19.16,0.5174,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/gapctl_c9/pair.iq,rev,2026-08-10,16000000,22.03,0.5107,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/hdr_c1/pair.iq,rev,2026-08-09,16000000,22.03,0.5075,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/hdr_c2/pair.iq,rev,2026-08-10,16000000,22.03,0.5171,2604,HEALTHY,rev,1,0,0
