405 1257 0
406 1257 102
407 1257 0
408 1256 102
409 1257 0
410 1255 102
411 1258 0
412 1255 102
413 1258 0
414 1255 102
415 1257 0
416 1256 102
417 1257 0
418 1256 102
419 1257 0
420 1256 102
421 1257 0
422 1255 102
423 1258 0
424 1255 102
425 1256 0
426 1258 102
427 1257 0
428 1256 51
429 1257 51
430 1256 51
431 1257 51
432 1256 51
433 1257 51
434 1256 51
435 1257 51
436 1256 51
437 1257 51
438 1256 51
439 1256 51
440 1257 51
441 1256 51
442 1257 51
443 1256 51
444 1256 51
445 1256 51
446 1257 51
447 1257 51
448 1257 38683
449 1256 29167
450 1257 53635
451 1256 17961
452 1257 69837
453 1255 5848
454 1257 51
455 1256 104
456 1256 51
457 1256 106
458 1257 51
459 1255 150
460 1257 0
461 1255 162
462 1257 92
463 1256 51
464 1256 97
465 1256 51
466 1256 99
467 1257 51
468 1257 153
469 1258 89
470 1257 51
471 1256 70
472 1257 51
473 1256 80
474 1256 51
475 1257 67
476 1256 51
477 1256 123
478 1256 73
479 1257 51
480 1256 83
481 1257 51
482 1256 86
483 1257 51
484 1255 124
485 1256 62
486 1256 51
487 1257 66
488 1256 51
489 1257 52
490 1256 51
491 1256 103
492 1256 51
493 1256 51
494 1256 51
495 1257 51
496 1256 52
497 1256 51
498 1257 51
499 1255 102
500 1256 51
501 1257 51
502 1256 51
503 1256 51
504 1257 51
505 1256 51
506 1255 102
507 1256 51
508 1256 51
509 1259 51
510 1257 51
511 1256 51
512 1257 51
513 1256 51
514 1256 51
515 1257 51
516 1256 51
517 1257 51
518 1256 51
519 1255 102
520 1257 0
521 1256 102
522 1256 51
523 1257 51
524 1256 51
525 1257 51
526 1256 51
527 1258 51
528 1256 51
529 1257 51
530 1256 51
531 1257 51
532 1256 51
533 1257 51
534 1256 51
535 1257 51
536 1256 51
537 1257 51
538 1256 51
539 1257 51
540 1256 51
541 1257 51
542 1256 51
543 1256 51
544 1257 51
545 1256 51
546 1258 0
547 1255 102
548 1257 0
549 1256 102
550 1257 0
551 1256 102
552 1257 0
553 1256 102
554 1257 0
555 1256 102
556 1257 0
557 1255 102
558 1258 0
559 1256 102
560 1257 0
561 1256 102
562 1257 0
563 1256 102
564 1257 0
565 1255 102
566 1258 0
567 1256 52951
568 1256 10651
569 1255 69758
570 1257 14409
571 1256 71667
572 1256 26085
573 1257 47662
574 1257 97
575 1256 51
576 1255 175
577 1258 0
578 1255 158
579 1257 109
580 1256 51
581 1256 106
582 1257 51
583 1257 87
584 1256 51
585 1256 141
586 1256 104
587 1256 51
588 1257 67
589 1256 51
590 1257 82
591 1256 51
592 1256 75
593 1256 51
594 1256 152
595 1257 74
596 1256 51
597 1259 79
598 1258 51
599 1256 81
600 1257 51
