frame,offset,swap,score
1232,2787,0,1.0
1233,2787,0,1.0
1234,2787,0,1.0
1235,2787,0,1.0
1236,2787,0,0.9999
1237,2787,0,0.9999
1238,2787,0,0.9999
1239,2787,0,0.9999
1240,2787,0,0.9999
1241,2787,0,0.9999
1242,2787,0,1.0
1243,2787,0,1.0
1244,2787,0,0.9999
1245,2787,0,0.9999
1246,2787,0,0.6558
1247,2209,0,1.0
1248,2209,0,1.0
1249,2209,0,0.9999
1250,2209,0,0.9999
1251,2209,0,0.9999
1252,2209,0,0.9999
1253,2209,0,0.9999
1254,2209,0,1.0
1255,2209,0,0.9999
1256,2209,0,1.0
1257,2209,0,1.0
1258,2209,0,0.9999
1259,2209,0,0.9999
1260,2209,0,1.0
1261,2209,0,1.0
1262,2209,0,1.0
1263,2209,0,0.9999
1264,2209,0,0.9999
1265,2209,0,0.9999
1266,2209,0,0.9999
1267,2209,0,0.9999
1268,2209,0,1.0
1269,2209,0,0.9999
1270,2209,0,1.0
1271,2209,0,1.0
1272,2209,0,0.9999
1273,2209,0,0.9999
1274,2209,0,1.0
1275,2209,0,1.0
1276,2209,0,1.0
1277,2209,0,0.9999
1278,2209,0,0.9999
1279,2209,0,0.9999
1280,2209,0,0.9999
1281,2209,0,0.9999
1282,2209,0,1.0
1283,2209,0,0.9999
1284,2209,0,1.0
1285,2209,0,1.0
1286,2209,0,0.9999
1287,2209,0,0.9999
1288,2209,0,1.0
1289,2209,0,1.0
1290,2209,0,1.0
1291,2209,0,0.9999
1292,2209,0,0.9999
1293,2209,0,0.9999
1294,2209,0,0.9999
1295,2209,0,0.9999
1296,2209,0,1.0
1297,2209,0,0.9999
1298,2209,0,1.0
1299,2209,0,1.0
1300,2209,0,0.9999
1301,2209,0,0.9999
1302,2209,0,1.0
1303,2209,0,1.0
1304,2209,0,1.0
1305,2209,0,0.9999
1306,2209,0,0.9999
1307,2209,0,0.9999
1308,2209,0,0.9999
1309,2209,0,0.9999
1310,2209,0,1.0
1311,2209,0,0.9999
1312,2209,0,1.0
1313,2209,0,1.0
1314,2209,0,0.9999
1315,2209,0,0.9999
1316,2209,0,1.0
1317,2209,0,1.0
1318,2209,0,1.0
1319,2209,0,0.9999
1320,2209,0,0.9999
1321,2209,0,0.9999
1322,2209,0,0.9999
1323,2209,0,0.9999
1324,2209,0,1.0
1325,2209,0,0.9999
1326,2209,0,1.0
1327,2209,0,1.0
1328,2209,0,0.9999
1329,2209,0,0.9999
1330,1378,0,0.6544
1331,1378,0,1.0
1332,1378,0,1.0
1333,1378,0,0.9999
1334,1378,0,0.9999
1335,1378,0,0.9999
1336,1378,0,0.9999
1337,1378,0,0.9999
1338,1378,0,1.0
1339,1378,0,0.9999
1340,1378,0,1.0
1341,1378,0,1.0
1342,1378,0,0.9999
1343,1378,0,0.9999
1344,1378,0,1.0
1345,1378,0,1.0
1346,1378,0,1.0
1347,1378,0,0.9999
1348,1378,0,0.9999
1349,1378,0,0.9999
1350,1378,0,0.9999
1351,1378,0,0.9999
1352,1378,0,1.0
1353,1378,0,0.9999
1354,1378,0,1.0
1355,1378,0,1.0
1356,1378,0,0.9999
1357,1378,0,0.9999
1358,1378,0,1.0
1359,1378,0,1.0
1360,1378,0,1.0
1361,1378,0,0.9999
1362,1378,0,0.9999
1363,1378,0,0.9999
1364,1378,0,0.9999
1365,1378,0,0.9999
1366,1378,0,1.0
1367,1378,0,0.9999
1368,1378,0,1.0
1369,1378,0,1.0
1370,1378,0,0.9999
1371,1378,0,0.9999
1372,1378,0,1.0
1373,1378,0,1.0
1374,1378,0,1.0
1375,1378,0,0.9999
1376,1378,0,0.9999
1377,1378,0,0.9999
1378,1378,0,0.9999
1379,1378,0,0.9999
1380,1378,0,1.0
1381,1378,0,0.9999
1382,1378,0,1.0
1383,1378,0,1.0
1384,1378,0,0.9999
1385,1378,0,0.9999
1386,1378,0,1.0
1387,1378,0,1.0
1388,1378,0,1.0
1389,1378,0,0.9999
1390,1378,0,0.9999
1391,1378,0,0.9999
1392,1378,0,0.9999
1393,1378,0,0.9999
1394,1378,0,1.0
1395,1378,0,0.9999
1396,1378,0,1.0
1397,1378,0,1.0
1398,1378,0,0.9999
1399,1378,0,0.9999
1400,1378,0,1.0
1401,1378,0,1.0
1402,1378,0,1.0
1403,1378,0,0.9999
1404,1378,0,0.9999
1405,1378,0,0.9999
1406,1378,0,0.9999
1407,1378,0,0.9999
1408,1378,0,1.0
1409,1378,0,0.9999
1410,1378,0,1.0
1411,1378,0,1.0
1412,1378,0,0.9999
1413,1378,0,0.9999
1414,0,0,1.0
1415,0,0,1.0
1416,0,0,1.0
1417,4737,0,0.8473
1418,4737,0,0.9999
1419,4737,0,0.9999
1420,4737,0,0.9999
1421,4737,0,0.9999
1422,4737,0,0.9999
1423,4737,0,1.0
1424,4737,0,1.0
1425,4737,0,0.9999
1426,4737,0,0.9999
1427,4737,0,1.0
1428,4737,0,1.0
1429,4737,0,1.0
1430,4737,0,1.0
1431,4737,0,0.9999
1432,4737,0,0.9999
1433,4737,0,0.9999
1434,4737,0,0.9999
1435,4737,0,0.9999
1436,3492,0,0.916
1437,3492,0,1.0
1438,3492,0,1.0
1439,3492,0,0.9999
1440,3492,0,0.9999
1441,3492,0,1.0
1442,3492,0,1.0
1443,3492,0,1.0
1444,3492,0,1.0
1445,3492,0,0.9999
1446,3492,0,0.9999
1447,3492,0,0.9999
1448,3492,0,0.9999
1449,3492,0,0.9999
1450,3492,0,0.9999
1451,3492,0,1.0
1452,3492,0,1.0
1453,3492,0,0.9999
1454,3492,0,0.9999
1455,3492,0,1.0
1456,3492,0,1.0
1457,3492,0,1.0
1458,3492,0,1.0
1459,3492,0,0.9999
1460,3492,0,0.9999
1461,3492,0,0.9999
1462,3492,0,0.9999
1463,3492,0,0.9999
1464,3492,0,0.9999
1465,3492,0,1.0
1466,3492,0,1.0
1467,3492,0,0.9999
1468,3492,0,0.9999
1469,3492,0,1.0
1470,3492,0,1.0
1471,3492,0,1.0
1472,3492,0,1.0
1473,3492,0,0.9999
1474,3492,0,0.9999
1475,3492,0,0.9999
1476,3492,0,0.9999
1477,3492,0,0.9999
1478,3492,0,0.9999
1479,3492,0,1.0
1480,3492,0,1.0
1481,3492,0,0.9999
1482,3492,0,0.9999
1483,3492,0,1.0
1484,3492,0,1.0
1485,3492,0,1.0
1486,3492,0,1.0
1487,3492,0,0.9999
1488,3492,0,0.9999
1489,3492,0,0.9999
1490,3492,0,0.9999
1491,3492,0,0.9999
1492,3492,0,0.9999
1493,3492,0,1.0
1494,3492,0,1.0
1495,3492,0,0.9999
1496,3492,0,0.9999
1497,3492,0,0.6948
1498,2509,0,1.0
1499,2509,0,1.0
1500,2509,0,0.9999
1501,2509,0,0.9999
1502,2509,0,0.9999
1503,2509,0,0.9999
1504,2509,0,0.9999
1505,2509,0,0.9999
1506,2509,0,0.9999
1507,2509,0,1.0
1508,2509,0,1.0
1509,2509,0,0.9999
1510,2509,0,0.9999
1511,2509,0,1.0
1512,2509,0,1.0
1513,2509,0,1.0
1514,2509,0,0.9999
1515,2509,0,0.9999
1516,2509,0,0.9999
1517,2509,0,0.9999
1518,2509,0,0.9999
1519,2509,0,0.9999
1520,2509,0,0.9999
1521,2509,0,1.0
1522,2509,0,1.0
1523,2509,0,0.9999
1524,2509,0,0.9999
1525,2509,0,1.0
1526,2509,0,1.0
1527,2509,0,1.0
1528,2509,0,0.9999
1529,2509,0,0.9999
1530,2509,0,0.9999
1531,2509,0,0.9999
1532,2509,0,0.9999
1533,2509,0,0.9999
1534,2509,0,0.9999
1535,2509,0,1.0
1536,2509,0,1.0
1537,2509,0,0.9999
1538,2509,0,0.9999
1539,2509,0,1.0
1540,2509,0,1.0
1541,2509,0,1.0
1542,2509,0,0.9999
1543,2509,0,0.9999
1544,2509,0,0.9999
1545,2509,0,0.9999
1546,2509,0,0.9999
1547,2509,0,0.9999
1548,2509,0,0.9999
1549,2509,0,1.0
1550,2509,0,1.0
1551,2509,0,0.9999
1552,2509,0,0.9999
1553,2509,0,1.0
1554,2509,0,1.0
1555,2509,0,1.0
1556,2509,0,0.9999
1557,2509,0,0.9999
1558,2509,0,0.7133
1559,,0,0.0135
1560,,0,0.4817
1561,-3867,0,0.5085
1562,-3867,0,0.5084
1563,-3867,0,0.5085
1564,-3867,0,0.5084
1565,-3867,0,0.5083
1566,-3867,0,0.5084
1567,-3867,0,0.5085
1568,-3867,0,0.5084
1569,-3867,0,0.5084
1570,-3867,0,0.5084
1571,-3867,0,0.5085
1572,-3867,0,0.5085
1573,-3867,0,0.5085
1574,-3867,0,0.5084
1575,-3867,0,0.5085
1576,-3867,0,0.5085
1577,-3867,0,0.5085
1578,-3867,0,0.5085
1579,-3867,0,0.5084
1580,-3867,0,0.5085
1581,,0,0.3756
1582,-4587,0,0.5084
1583,-4587,0,0.5084
1584,-4587,0,0.5084
1585,-4587,0,0.5085
1586,-4587,0,0.5084
1587,-4587,0,0.5085
1588,-4587,0,0.5085
1589,-4587,0,0.5085
1590,-4587,0,0.5084
1591,-4587,0,0.5085
1592,-4587,0,0.5085
1593,-4587,0,0.5085
1594,-4587,0,0.5085
1595,-4587,0,0.5084
1596,-4587,0,0.5086
1597,-4587,0,0.5085
1598,-4587,0,0.5084
1599,-4587,0,0.5084
1600,-4587,0,0.5084
1601,-4587,0,0.5085
1602,-4587,0,0.5084
1603,-4587,0,0.5085
1604,-4587,0,0.5085
1605,-4587,0,0.5085
1606,-4587,0,0.5084
1607,-4587,0,0.5085
1608,-4587,0,0.5085
1609,-4587,0,0.5085
1610,-4587,0,0.5085
1611,-4587,0,0.5084
1612,-4587,0,0.5086
1613,-4587,0,0.5085
1614,-4587,0,0.5084
1615,-4587,0,0.5084
1616,-4587,0,0.5084
1617,-4587,0,0.5085
1618,-4587,0,0.5084
1619,-4587,0,0.5085
1620,-4587,0,0.5085
1621,-4587,0,0.5085
1622,-4587,0,0.5084
1623,-4587,0,0.5085
1624,-4587,0,0.5085
1625,-4587,0,0.5085
1626,-4587,0,0.5085
1627,-4587,0,0.5084
1628,-4587,0,0.5086
1629,-4587,0,0.5085
1630,-4587,0,0.5084
1631,-4587,0,0.5084
1632,-4587,0,0.5084
1633,-4587,0,0.5085
1634,-4587,0,0.5084
1635,-4587,0,0.5085
1636,-4587,0,0.5085
1637,-4587,0,0.5085
1638,-4587,0,0.5084
1639,-4587,0,0.5085
1640,-4587,0,0.5085
1641,-4587,0,0.5085
1642,-4587,0,0.5085
1643,-4587,0,0.5084
1644,-4587,0,0.5086
1645,-4587,0,0.5085
1646,-4587,0,0.5084
1647,-4587,0,0.5084
1648,-4587,0,0.5084
1649,-4587,0,0.5085
1650,-4587,0,0.5084
1651,-4587,0,0.5085
1652,-4587,0,0.5085
1653,-4587,0,0.5085
1654,-4587,0,0.5084
1655,-4587,0,0.5085
1656,-4587,0,0.5085
1657,-4587,0,0.5085
1658,-4587,0,0.5085
1659,-4587,0,0.5084
1660,-4587,0,0.5086
1661,-4587,0,0.5085
1662,-4587,0,0.5084
1663,-4587,0,0.5084
1664,-4587,0,0.5084
1665,,0,0.4708
1666,5957,0,0.5084
1667,5957,0,0.5085
1668,5957,0,0.5085
1669,5957,0,0.5085
1670,5957,0,0.5084
1671,5957,0,0.5085
1672,5957,0,0.5085
1673,5957,0,0.5085
1674,5957,0,0.5085
1675,5957,0,0.5084
1676,5957,0,0.5085
1677,5957,0,0.5085
1678,5957,0,0.5084
1679,5957,0,0.5084
1680,5957,0,0.5084
1681,5957,0,0.5085
1682,5957,0,0.5084
1683,5957,0,0.5085
1684,5957,0,0.5085
1685,5957,0,0.5085
1686,5957,0,0.5084
1687,5957,0,0.5085
1688,5957,0,0.5085
1689,5957,0,0.5085
1690,5957,0,0.5085
1691,5957,0,0.5084
1692,5957,0,0.5085
1693,5957,0,0.5085
1694,5957,0,0.5084
1695,5957,0,0.5084
1696,5957,0,0.5084
1697,5957,0,0.5085
1698,5957,0,0.5084
1699,5957,0,0.5085
1700,5957,0,0.5085
1701,5957,0,0.5085
1702,5957,0,0.5084
1703,5957,0,0.5085
1704,5957,0,0.5085
1705,5957,0,0.5085
1706,5957,0,0.5085
1707,5957,0,0.5084
1708,5957,0,0.5085
1709,5957,0,0.5085
1710,5957,0,0.5084
1711,5957,0,0.5084
1712,5957,0,0.5084
1713,5957,0,0.5085
1714,5957,0,0.5084
1715,5957,0,0.5085
1716,5957,0,0.5085
1717,5957,0,0.5085
1718,5957,0,0.5084
1719,5957,0,0.5085
1720,5957,0,0.5085
1721,5957,0,0.5085
1722,5957,0,0.5085
1723,5957,0,0.5084
1724,5957,0,0.5085
1725,5957,0,0.5085
1726,5957,0,0.5084
1727,5957,0,0.5084
1728,5957,0,0.5084
1729,5957,0,0.5085
1730,5957,0,0.5084
1731,5957,0,0.5085
1732,5957,0,0.5085
1733,5957,0,0.5085
1734,5957,0,0.5084
1735,5957,0,0.5085
1736,5957,0,0.5085
1737,5957,0,0.5085
1738,5957,0,0.5085
1739,5957,0,0.5084
1740,,0,0.4892
1741,-1569,0,0.5084
1742,-1569,0,0.5084
1743,-1569,0,0.5084
1744,-1569,0,0.5085
1745,-1569,0,0.5084
1746,-1569,0,0.5085
1747,-1569,0,0.5085
1748,,0,0.3771
1749,-2473,0,0.5084
1750,-2473,0,0.5085
1751,-2473,0,0.5085
1752,-2473,0,0.5085
1753,-2473,0,0.5084
1754,-2473,0,0.5084
1755,-2473,0,0.5085
1756,-2473,0,0.5085
1757,-2473,0,0.5084
1758,-2473,0,0.5084
1759,-2473,0,0.5084
1760,-2473,0,0.5085
1761,-2473,0,0.5084
1762,-2473,0,0.5085
1763,-2473,0,0.5085
1764,-2473,0,0.5085
1765,-2473,0,0.5084
1766,-2473,0,0.5085
1767,-2473,0,0.5085
1768,-2473,0,0.5085
1769,-2473,0,0.5084
1770,,0,0.4845
1771,-3828,0,0.5085
1772,-3828,0,0.5085
1773,-3828,0,0.5084
1774,-3828,0,0.5084
1775,-3828,0,0.5084
1776,-3828,0,0.5085
1777,-3828,0,0.5084
1778,-3828,0,0.5085
1779,-3828,0,0.5085
1780,-3828,0,0.5085
1781,-3828,0,0.5084
1782,-3828,0,0.5085
1783,-3828,0,0.5085
1784,-3828,0,0.5085
1785,-3828,0,0.5085
1786,-3828,0,0.5084
1787,-3828,0,0.5085
1788,-3828,0,0.5085
1789,-3828,0,0.5084
1790,-3828,0,0.5084
1791,-3828,0,0.5084
1792,-3828,0,0.5085
1793,-3828,0,0.5084
1794,-3828,0,0.5085
1795,-3828,0,0.5085
1796,-3828,0,0.5085
1797,-3828,0,0.5084
1798,-3828,0,0.5085
1799,-3828,0,0.5085
1800,-3828,0,0.5085
1801,-3828,0,0.5085
1802,-3828,0,0.5084
1803,-3828,0,0.5085
1804,-3828,0,0.5085
1805,-3828,0,0.5084
1806,-3828,0,0.5084
1807,-3828,0,0.5084
1808,-3828,0,0.5085
1809,-3828,0,0.5084
1810,-3828,0,0.5085
1811,-3828,0,0.5085
1812,-3828,0,0.5085
1813,-3828,0,0.5084
1814,-3828,0,0.5085
1815,-3828,0,0.5085
1816,-3828,0,0.5085
1817,-3828,0,0.5085
1818,-3828,0,0.5084
1819,-3828,0,0.5085
1820,-3828,0,0.5085
1821,-3828,0,0.5084
1822,-3828,0,0.5084
1823,-3828,0,0.5084
1824,-3828,0,0.5085
1825,-3828,0,0.5084
1826,-3828,0,0.5085
1827,-3828,0,0.5085
1828,-3828,0,0.5085
1829,-3828,0,0.5084
1830,-3828,0,0.5085
1831,-3828,0,0.5085
1832,,0,0.3837
1833,-4687,0,0.5085
1834,-4687,0,0.5084
1835,-4687,0,0.5085
1836,-4687,0,0.5085
1837,-4687,0,0.5084
1838,-4687,0,0.5084
1839,-4687,0,0.5084
1840,-4687,0,0.5085
1841,-4687,0,0.5084
1842,-4687,0,0.5085
1843,-4687,0,0.5085
1844,-4687,0,0.5085
1845,-4687,0,0.5084
1846,-4687,0,0.5085
1847,-4687,0,0.5085
1848,-4687,0,0.5085
1849,-4687,0,0.5085
1850,-4687,0,0.5084
1851,-4687,0,0.5085
1852,-4687,0,0.5085
1853,-4687,0,0.5084
1854,-4687,0,0.5084
1855,-4687,0,0.5084
1856,-4687,0,0.5085
1857,-4687,0,0.5084
1858,-4687,0,0.5085
1859,-4687,0,0.5085
1860,-4687,0,0.5085
1861,-4687,0,0.5084
1862,-4687,0,0.5085
1863,-4687,0,0.5085
1864,-4687,0,0.5085
1865,-4687,0,0.5085
1866,-4687,0,0.5084
1867,-4687,0,0.5085
1868,-4687,0,0.5085
1869,-4687,0,0.5084
1870,-4687,0,0.5084
1871,-4687,0,0.5084
1872,-4687,0,0.5085
1873,-4687,0,0.5084
1874,-4687,0,0.5085
1875,-4687,0,0.5085
1876,-4687,0,0.5085
1877,-4687,0,0.5084
1878,-4687,0,0.5085
1879,-4687,0,0.5085
1880,-4687,0,0.5085
1881,-4687,0,0.5085
1882,-4687,0,0.5084
1883,-4687,0,0.5085
1884,-4687,0,0.5085
1885,-4687,0,0.5084
1886,-4687,0,0.5084
1887,-4687,0,0.5084
1888,-4687,0,0.5085
1889,-4687,0,0.5084
1890,-4687,0,0.5085
1891,-4687,0,0.5085
1892,-4687,0,0.5085
1893,-4687,0,0.5084
1894,-4687,0,0.5085
1895,-4687,0,0.5085
1896,-4687,0,0.5085
1897,-4687,0,0.5085
1898,-4687,0,0.5084
1899,-4687,0,0.5085
1900,-4687,0,0.5085
1901,-4687,0,0.5084
1902,-4687,0,0.5084
1903,-4687,0,0.5084
1904,-4687,0,0.5085
1905,-4687,0,0.5084
1906,-4687,0,0.5085
1907,-4687,0,0.5085
1908,-4687,0,0.5085
1909,-4687,0,0.5084
1910,-4687,0,0.5085
1911,-4687,0,0.5085
1912,-4687,0,0.5085
1913,-4687,0,0.5085
1914,-4687,0,0.5084
1915,-4687,0,0.5085
1916,,0,0.4716
1917,5957,0,0.5084
1918,5957,0,0.5084
1919,5957,0,0.5084
1920,5957,0,0.5085
1921,5957,0,0.5084
1922,5957,0,0.5085
1923,5957,0,0.5085
1924,5957,0,0.5085
1925,5957,0,0.5084
1926,5957,0,0.5085
1927,5957,0,0.5085
1928,5957,0,0.5085
1929,5957,0,0.5085
1930,5957,0,0.5084
1931,5957,0,0.5085
1932,5957,0,0.5085
1933,5957,0,0.5084
1934,5957,0,0.5084
1935,5957,0,0.5084
1936,5957,0,0.5085
1937,5957,0,0.5084
1938,5957,0,0.5085
1939,5957,0,0.5085
1940,5957,0,0.5085
1941,5957,0,0.5084
1942,5957,0,0.5085
1943,5957,0,0.5085
1944,5957,0,0.5085
1945,5957,0,0.5085
1946,5957,0,0.5084
1947,5957,0,0.5085
1948,5957,0,0.5085
1949,5957,0,0.5084
1950,5957,0,0.5084
1951,5957,0,0.5084
1952,5957,0,0.5085
1953,5957,0,0.5084
1954,5957,0,0.5085
1955,5957,0,0.5085
1956,5957,0,0.5085
1957,5957,0,0.5084
1958,5957,0,0.5085
1959,5957,0,0.5085
1960,5957,0,0.5085
1961,5957,0,0.5085
1962,5957,0,0.5084
1963,5957,0,0.5085
1964,5957,0,0.5085
1965,5957,0,0.5084
1966,5957,0,0.5084
1967,5957,0,0.5084
1968,5957,0,0.5085
1969,5957,0,0.5084
1970,5957,0,0.5085
1971,5957,0,0.5085
1972,5957,0,0.5085
1973,5957,0,0.5084
1974,5957,0,0.5085
1975,5957,0,0.5085
1976,5957,0,0.5085
1977,5957,0,0.5085
1978,5957,0,0.5084
1979,5957,0,0.5085
1980,5957,0,0.5085
1981,5957,0,0.5084
1982,5957,0,0.5084
1983,5957,0,0.5084
1984,5957,0,0.5085
1985,5957,0,0.5084
1986,5957,0,0.5085
1987,5957,0,0.5085
1988,5957,0,0.5085
1989,5957,0,0.5084
1990,5957,0,0.5085
1991,5957,0,0.5085
1992,5957,0,0.5085
1993,5957,0,0.5085
1994,5957,0,0.5084
1995,5957,0,0.5085
1996,5957,0,0.5085
1997,5957,0,0.5084
1998,5957,0,0.5084
1999,,0,0.4762
2000,5065,0,0.5085
2001,5065,0,0.5084
2002,5065,0,0.5085
2003,5065,0,0.5084
2004,5065,0,0.5085
2005,5065,0,0.5084
2006,5065,0,0.5085
2007,5065,0,0.5084
2008,5065,0,0.5085
2009,5065,0,0.5085
2010,5065,0,0.5085
2011,5065,0,0.5085
2012,5065,0,0.5085
2013,5065,0,0.5084
2014,5065,0,0.5084
2015,5065,0,0.5084
2016,5065,0,0.5085
2017,5065,0,0.5084
2018,5065,0,0.5085
2019,5065,0,0.5084
2020,5065,0,0.5085
2021,5065,0,0.5084
2022,5065,0,0.5085
2023,5065,0,0.5084
2024,5065,0,0.5085
2025,5065,0,0.5085
2026,5065,0,0.5085
2027,5065,0,0.5085
2028,5065,0,0.5085
2029,5065,0,0.5084
2030,5065,0,0.5084
2031,5065,0,0.5084
2032,5065,0,0.5085
2033,5065,0,0.5084
2034,5065,0,0.5085
2035,5065,0,0.5084
2036,5065,0,0.5085
2037,5065,0,0.5084
2038,5065,0,0.5085
2039,5065,0,0.5084
2040,5065,0,0.5085
2041,5065,0,0.5085
2042,5065,0,0.5085
2043,5065,0,0.5085
2044,5065,0,0.5085
2045,5065,0,0.5084
2046,5065,0,0.5084
2047,5065,0,0.5084
2048,5065,0,0.5085
2049,5065,0,0.5084
2050,5065,0,0.5085
2051,5065,0,0.5084
2052,5065,0,0.5085
2053,5065,0,0.5084
2054,5065,0,0.5085
2055,5065,0,0.5084
2056,5065,0,0.5085
2057,5065,0,0.5085
2058,5065,0,0.5085
2059,5065,0,0.5085
2060,5065,0,0.5085
2061,5065,0,0.5084
2062,5065,0,0.5084
2063,5065,0,0.5084
2064,5065,0,0.5085
2065,5065,0,0.5084
2066,5065,0,0.5085
2067,5065,0,0.5084
2068,5065,0,0.5085
2069,5065,0,0.5084
2070,5065,0,0.5085
2071,5065,0,0.5084
2072,5065,0,0.5085
2073,5065,0,0.5085
2074,5065,0,0.5085
2075,5065,0,0.5085
2076,,0,0.4689
2077,3325,0,0.5084
2078,3325,0,0.5084
2079,3325,0,0.5085
2080,3325,0,0.5085
2081,3325,0,0.5084
2082,3325,0,0.5085
2083,,0,0.2927
2084,2483,0,0.5084
2085,2483,0,0.5085
2086,2483,0,0.5085
2087,2483,0,0.5085
2088,2483,0,0.5084
2089,2483,0,0.5084
2090,2483,0,0.5086
2091,2483,0,0.5085
2092,2483,0,0.5084
2093,2483,0,0.5084
2094,2483,0,0.5083
2095,2483,0,0.5085
2096,2483,0,0.5085
2097,2483,0,0.5084
2098,2483,0,0.5085
2099,2483,0,0.5085
2100,2483,0,0.5084
2101,2483,0,0.5085
2102,2483,0,0.5085
2103,2483,0,0.5085
2104,2483,0,0.5084
2105,,0,0.4051
2106,982,0,0.5086
2107,982,0,0.5085
2108,982,0,0.5084
2109,982,0,0.5084
2110,982,0,0.5084
2111,982,0,0.5085
2112,982,0,0.5084
2113,982,0,0.5084
2114,982,0,0.5085
2115,982,0,0.5085
2116,982,0,0.5084
2117,982,0,0.5085
2118,982,0,0.5085
2119,982,0,0.5085
2120,982,0,0.5084
2121,982,0,0.5084
2122,982,0,0.5086
2123,982,0,0.5085
2124,982,0,0.5084
2125,982,0,0.5084
2126,982,0,0.5084
2127,982,0,0.5085
2128,982,0,0.5084
2129,982,0,0.5084
2130,982,0,0.5085
2131,982,0,0.5085
2132,982,0,0.5084
2133,982,0,0.5085
2134,982,0,0.5085
2135,982,0,0.5085
2136,982,0,0.5084
2137,982,0,0.5084
2138,982,0,0.5086
2139,982,0,0.5085
2140,982,0,0.5084
2141,982,0,0.5084
2142,982,0,0.5084
2143,982,0,0.5085
2144,982,0,0.5084
2145,982,0,0.5084
2146,982,0,0.5085
2147,982,0,0.5085
2148,982,0,0.5084
2149,982,0,0.5085
2150,982,0,0.5085
2151,982,0,0.5085
2152,982,0,0.5084
2153,982,0,0.5084
2154,982,0,0.5086
2155,982,0,0.5085
2156,982,0,0.5084
2157,982,0,0.5084
2158,982,0,0.5084
2159,982,0,0.5085
2160,982,0,0.5084
2161,982,0,0.5084
2162,982,0,0.5085
2163,982,0,0.5085
2164,982,0,0.5084
2165,982,0,0.5085
2166,982,0,0.5085
2167,,0,0.4821
2168,-300,0,0.5084
2169,-300,0,0.5085
2170,-300,0,0.5085
2171,-300,0,0.5085
2172,-300,0,0.5084
2173,-300,0,0.5084
2174,-300,0,0.5084
2175,-300,0,0.5085
2176,-300,0,0.5084
2177,-300,0,0.5085
2178,-300,0,0.5085
2179,-300,0,0.5085
2180,-300,0,0.5084
2181,-300,0,0.5085
2182,-300,0,0.5085
2183,-300,0,0.5085
2184,-300,0,0.5084
2185,-300,0,0.5085
2186,-300,0,0.5085
2187,-300,0,0.5085
2188,-300,0,0.5084
2189,-300,0,0.5084
2190,-300,0,0.5084
2191,-300,0,0.5085
2192,-300,0,0.5084
2193,-300,0,0.5085
2194,-300,0,0.5085
2195,-300,0,0.5085
2196,-300,0,0.5084
2197,-300,0,0.5085
2198,-300,0,0.5085
2199,-300,0,0.5085
2200,-300,0,0.5084
2201,-300,0,0.5085
2202,-300,0,0.5085
2203,-300,0,0.5085
2204,-300,0,0.5084
2205,-300,0,0.5084
2206,-300,0,0.5084
2207,-300,0,0.5085
2208,-300,0,0.5084
2209,-300,0,0.5085
2210,-300,0,0.5085
2211,-300,0,0.5085
2212,-300,0,0.5084
2213,-300,0,0.5085
2214,-300,0,0.5085
2215,-300,0,0.5085
2216,-300,0,0.5084
2217,-300,0,0.5085
2218,-300,0,0.5085
2219,-300,0,0.5085
2220,-300,0,0.5084
2221,-300,0,0.5084
2222,-300,0,0.5084
2223,-300,0,0.5085
2224,-300,0,0.5084
2225,-300,0,0.5085
2226,-300,0,0.5085
2227,,0,0.4902
2228,5957,0,0.5084
2229,5957,0,0.5085
2230,5957,0,0.5085
2231,5957,0,0.5085
2232,5957,0,0.5085
2233,5957,0,0.5084
2234,5957,0,0.5085
2235,5957,0,0.5085
2236,5957,0,0.5084
2237,5957,0,0.5084
2238,5957,0,0.5084
2239,5957,0,0.5085
2240,5957,0,0.5084
2241,5957,0,0.5085
2242,5957,0,0.5085
2243,5957,0,0.5085
2244,5957,0,0.5084
2245,5957,0,0.5085
2246,5957,0,0.5085
2247,5957,0,0.5085
2248,5957,0,0.5085
2249,5957,0,0.5084
2250,,0,0.4741
2251,4275,0,0.5085
2252,4275,0,0.5084
2253,4275,0,0.5084
2254,4275,0,0.5085
2255,4275,0,0.5085
2256,4275,0,0.5084
2257,4275,0,0.5085
2258,4275,0,0.5085
2259,4275,0,0.5085
2260,4275,0,0.5085
2261,4275,0,0.5085
2262,4275,0,0.5085
2263,4275,0,0.5085
2264,4275,0,0.5085
2265,4275,0,0.5085
2266,4275,0,0.5085
2267,4275,0,0.5085
2268,4275,0,0.5084
2269,4275,0,0.5084
2270,4275,0,0.5085
2271,4275,0,0.5085
2272,4275,0,0.5084
2273,4275,0,0.5085
2274,4275,0,0.5085
2275,4275,0,0.5085
2276,4275,0,0.5085
2277,4275,0,0.5085
2278,4275,0,0.5085
2279,4275,0,0.5085
2280,4275,0,0.5085
2281,4275,0,0.5085
2282,4275,0,0.5085
2283,4275,0,0.5085
2284,4275,0,0.5084
2285,4275,0,0.5084
2286,4275,0,0.5085
2287,4275,0,0.5085
2288,4275,0,0.5084
2289,4275,0,0.5085
2290,4275,0,0.5085
2291,4275,0,0.5085
2292,4275,0,0.5085
2293,4275,0,0.5085
2294,4275,0,0.5085
2295,4275,0,0.5085
2296,4275,0,0.5085
2297,4275,0,0.5085
2298,4275,0,0.5085
2299,4275,0,0.5085
2300,4275,0,0.5084
2301,4275,0,0.5084
2302,4275,0,0.5085
2303,4275,0,0.5085
